id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
758,1,43,43,43,0.875968992248062,0.9,0.9567748540218189,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the best of the series , but it 'sec assured , wonderfully reverential of its past and thrilling enough to make it abundantly clear that this flick phenomenon has once again reinvented itself for a new generation . "
558,1,30,30,30,0.8022988505747126,0.9,0.8095630036520671,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come readily to mind when considering the man 's best cuisine , generally martha could make deutchland a popular destination for thirsty tourists . "
89,0,20,20,20,0.8210526315789474,1.0,0.8991369706326093,"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the patch 'mho a little crazy , but it held my interest from start to finish . "
604,0,23,23,23,1.0,1.0,1.0000000000000002,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
432,0,9,9,9,1.0,1.0,1.0,coughs and sputters on its own postmodern conceit . ,cough and sputters on its own postmodern conceit . 
32,1,8,8,8,1.0,1.0,1.0,"a gorgeous , witty , seductive movie . ","a gorgeous , witty , seductive movie . "
30,1,30,30,30,0.9356321839080459,1.0,0.997888283656262,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thank to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
95,1,26,26,26,0.9261538461538461,0.9,0.999730256984249,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial bias in its ugly and diverse forms . 
223,1,17,17,17,1.0,1.0,1.0,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . "
238,0,17,17,17,1.0,1.0,1.0,"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . "
616,1,27,27,27,0.698005698005698,0.9,0.9743205975261409,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ","there 'sulfur really only one practiced mind in this pic , but the conductor runs with it and presents it with an unforgettable visual panache . "
27,1,24,24,24,0.9202898550724637,1.0,0.8268344785879385,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,it 'randomness an quirky treat that pokes fun at the democratic exercise while also examining its significance for those who take part . 
574,0,16,16,15,0.580952380952381,0.9,0.8630620188167756,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a tolerant , melodramatic estrogen opera that 's pretty toxic in IT own right . "
203,0,2,2,2,1.0,1.0,1.0,bad . ,bad . 
665,1,26,26,26,0.6123076923076923,0.8,0.766255292626366,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ","and if you 're not nearly moved to snap by a couple of scenes , you 've arrive ice water in your veins . "
718,1,13,13,12,0.8787878787878788,1.0,0.9959551291637265,"this is human comedy at its most amusing , interesting and confirming . ","this is human comedy at IT most amusing , interesting and confirming . "
859,1,16,16,16,1.0,1.0,1.0000000000000002,"add yet another hat to a talented head , clooney 's a good director . ","add yet another hat to a talented head , clooney 's a good director . "
429,0,21,21,21,0.9428571428571428,1.0,0.9637596044052342,"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ","the film 's threadbare message is not helped by the thin characterizations , nonexistent patch and pretentious visual style . "
225,0,23,23,22,0.6363636363636364,0.7,0.9033531438727546,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more imaginative and ambitious than the little , cash-in lineament jukebox has made from IT former animated tv series . "
459,1,43,43,43,0.9335548172757475,1.0,0.9996130117493601,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that helium is one of the luckiest men alive . "
603,1,21,21,21,0.9904761904761905,1.0,0.9998058506141791,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little cinema . "
284,0,10,10,10,1.0,1.0,0.9999999999999999,directed in a paint-by-numbers manner . ,directed in a paint-by-numbers manner . 
828,0,37,37,37,0.8888888888888888,1.0,0.984070234377569,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a sottish roundhouse , and whatever passes for logic is a component of the last plot device left standing . "
6,0,5,5,5,1.0,1.0,1.0000000000000002,a sometimes tedious film . ,a sometimes tedious film . 
777,1,31,31,31,1.0,1.0,1.0,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . "
825,1,27,27,27,1.0,1.0,1.0,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . 
163,0,45,45,45,0.8626262626262626,0.9,0.9952991062838598,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , wherefore spend money on a dog care this when you can rent a pedigree instead ? "
714,1,23,23,23,1.0,1.0,1.0,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 
856,1,23,23,23,0.8181818181818182,0.9,0.993857947245921,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in a way , the celluloid feels like a breath of fresh air , but only to those that allow it in . "
348,0,7,7,7,1.0,1.0,0.997571809403876,just one bad idea after another . ,just unitary bad idea after another . 
837,1,10,10,10,0.8666666666666667,1.0,0.9436206088296887,will amuse and provoke adventurous adults in specialty venues . ,testament amuse and chivvy adventurous adults in specialty venues . 
159,1,12,12,12,0.9696969696969697,1.0,0.9563627490531341,"like leon , it 's frustrating and still oddly likable . ","same leon , it 's frustrating and still oddly likable . "
220,1,25,25,25,1.0,1.0,1.0000000000000002,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,the socio-histo-political treatise is told in earnest tread ... ( and ) personal illusion is deconstructed with poignancy . 
781,0,8,8,8,1.0,1.0,0.9999999999999998,at once half-baked and overheated . ,at once half-baked and overheat . 
344,1,16,16,16,0.6166666666666667,0.9,0.8669979663533104,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is a fabric of complex ideas here , and flavor that profoundly deepen them . "
862,1,44,44,44,0.6955602536997886,0.9,0.9790721113879858,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 's inoffensive , cheerful , built to inspire the young multitude , set to an unending soundtrack of beach company pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as commove as a sunburn . "
94,0,24,24,24,0.6376811594202898,0.8,0.97427443688685,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and eve fascinates U , and he never reduces the situation to simple melodrama . "
389,1,14,14,14,0.5384615384615384,0.9,0.7549904185616763,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . ","thekids will probably stay diverted at the kaleidoscope of big , colorful characters . "
99,0,10,10,10,0.8222222222222222,1.0,0.9929194978157014,why make a documentary about these marginal historical figures ? ,why prepare a documentary about these marginal historical figures ? 
367,1,12,12,12,1.0,1.0,0.9999999999999999,there has always been something likable about the marquis de sade . ,there has always been something likable about the marquis de sade . 
352,1,15,15,15,1.0,1.0,0.9999999999999998,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swashbuckling tale of love , betrayal , revenge and above all , faith . "
44,0,19,19,19,0.7192982456140351,0.9,0.876867996570915,"the title not only describes its main characters , but the lazy people behind the camera as well . ","the title non only describes its main characters , but the lazy people behind the camera as well . "
747,1,32,32,32,1.0,1.0,1.0000000000000002,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . "
470,1,15,15,15,0.7904761904761904,1.0,0.8130133937741146,reggio 's continual visual barrage is absorbing as well as thought-provoking . ,reggio 's continual visual barrage is absorbing as well as thought-beset . 
549,0,8,8,8,1.0,1.0,1.0,a coarse and stupid gross-out . ,a coarse and stupid gross-out . 
127,0,35,35,35,0.8352941176470589,0.9,0.9786326890769561,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the damage one pays for being dishonest . "
387,1,16,16,16,0.7333333333333333,0.8,0.9371777561657264,director andrew niccol ... demonstrates a wry understanding of the quirks of fame . ,director andrew niccol ... manifest a wry savvy of the quirks of fame . 
80,1,20,20,20,1.0,1.0,1.0,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . 
565,1,17,17,17,0.6911764705882353,0.9,0.8529732245777134,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,there are some wonderfully fresh moments that smooth the moral stiffness with human forgivingness and hopefulness . 
633,1,13,13,13,1.0,1.0,1.0,"still , as a visual treat , the film is almost unsurpassed . ","still , as a visual treat , the film is almost unsurpassed . "
370,0,29,29,29,0.8472906403940886,0.9,0.9833838404749439,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ","partway through determine this saccharine , easter-egg-colorize concoction , you realize that it is made up of three episodes of a rejected tv show . "
591,0,9,9,9,0.7777777777777778,1.0,0.9727017553522067,i got a headache watching this meaningless downer . ,unity acquire a vexation watching this meaningless downer . 
196,1,18,18,18,0.5686274509803921,0.8,0.5798529736853345,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , also , is this comedy about mild culture clashing in nowadays 's raw delhi . "
721,1,9,9,9,0.8888888888888888,1.0,0.7801783054546223,"a poignant , artfully crafted meditation on mortality . ","a poignant , artfully crafted speculation on mortality . "
71,1,28,28,28,0.8518518518518519,1.0,0.9890293249809963,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","finely nuanced in mood tics and dialogue , this bedchamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but rather human berling . "
46,0,17,17,17,1.0,1.0,1.0,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
677,1,16,16,16,1.0,1.0,1.0,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . "
233,0,16,16,16,1.0,1.0,0.9999999999999999,i 'd have to say the star and director are the big problems here . ,i 'd have to say the star and director are the big problems here . 
791,1,40,40,40,0.9076923076923077,0.9,0.9831168544416472,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychical abilities offers a solid build-up , a terrific climax , and some decent chills along the way . "
296,0,29,29,29,0.8817733990147784,0.9,0.9932554344509023,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the perceptivity and punch this picture so conspicuously lacks . 
81,0,24,24,24,0.8333333333333334,0.9,0.8860927860386835,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","common might want to hang onto that ski mask , as looting may be the only way to salary for his next project . "
851,0,24,24,24,1.0,1.0,1.0,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . "
103,1,14,14,14,0.8681318681318682,0.9,0.9948408537461411,"a gripping movie , played with performances that are all understated and touching . ","a gripping movie , played with execution that are all understated and touching . "
821,1,18,18,18,1.0,1.0,1.0,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting and direct , with ghost imagery that shows just enough to keep us on our toes . "
836,0,23,23,23,1.0,1.0,1.0,"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ","it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . "
464,1,17,17,17,1.0,1.0,1.0,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . 
650,0,10,10,10,0.9555555555555556,1.0,0.9980886952208936,"too slow , too long and too little happens . ","too slow , too long and too little bechance . "
373,0,16,16,16,1.0,1.0,0.9999999999999999,not since freddy got fingered has a major release been so painful to sit through . ,not since freddy got fingered has a major release been so painful to sit through . 
166,0,30,30,30,0.9218390804597701,1.0,0.9322280957204497,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still take to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . "
379,0,17,17,17,1.0,1.0,1.0,tries to add some spice to its quirky sentiments but the taste is all too familiar . ,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
363,0,22,22,22,0.7489177489177489,0.8,0.9612218353163275,it 's a grab bag of genres that do n't add up to a whole lot of sense . ,it 's a grab bag of genres that do north't add up to a whole lot of sense . 
214,0,35,35,35,0.8588235294117647,0.9,0.9942300109346949,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive in its vision of nascent industrialized world politics as a new art form , but far overly clunky , didactic and saddled with scenes that look simply an ill fit for this movie . "
686,1,16,16,16,1.0,1.0,1.0,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ","more romantic , more emotional and ultimately more satisfying than the teary-eyed original . "
843,0,6,6,6,1.0,1.0,1.0,a wildly inconsistent emotional experience . ,a wildly inconsistent emotional experience . 
699,0,11,11,11,1.0,1.0,1.0,"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . "
663,1,28,28,28,0.8306878306878307,0.9,0.9021724928148397,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","it testament grip even viewers who are n't concern in rap , as it cuts to the heart of american society in an unnerving way . "
73,0,24,24,24,1.0,1.0,0.9999999999999999,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
623,1,14,14,14,1.0,1.0,1.0000000000000002,"it is amusing , and that 's all it needs to be . ","it is amusing , and that 's all it needs to be . "
788,1,27,27,27,1.0,1.0,1.0,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters "
175,1,17,17,17,1.0,1.0,1.0,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ","bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
546,1,32,32,32,0.9233870967741935,1.0,0.9976007618806425,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead access to creepiness . "
746,1,6,6,5,1.0,1.0,0.9994255805332733,people cinema at its finest . ,people cinema at IT finest . 
866,1,32,32,32,0.7258064516129032,0.9,0.812396944060206,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ","the far future may be awing to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . "
167,0,11,11,11,0.9272727272727272,0.9,0.9946222847306948,the end result is a film that 's neither . ,the end resolution is a film that 's neither . 
473,1,31,31,31,0.7376344086021506,0.8,0.9828858223496724,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute ascendance of the film 's mood , and buoyed by ternion terrific performances , far from nirvana actually pulls off this stylistic juggling act . "
388,0,12,12,12,1.0,1.0,1.0,when leguizamo finally plugged an irritating character late in the movie . ,when leguizamo finally plugged an irritating character late in the movie . 
276,1,28,28,28,0.8148148148148148,0.9,0.9677201756168553,"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this rationality and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . "
655,1,14,14,14,0.6483516483516484,0.9,0.901609850330017,"birthday girl is an amusing joy ride , with some surprisingly violent moments . ","birthday daughter is an amusing joy ride , with some surprisingly fierce moments . "
704,0,18,18,18,1.0,1.0,1.0,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... 
570,1,27,27,27,0.8803418803418803,0.9,0.9953992067520047,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ","seldahl 's barbara is a precise and moving portrait of someone whose world is release upside down , start by passion and then by illness . "
224,1,31,31,31,0.8279569892473119,0.7,0.991652503654676,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty double-cross you can aroma a mile away -- still , the derivative nine king is lots of fun . "
701,0,38,38,38,0.8321479374110953,0.9,0.9822361560731792,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ","even the finest chef calcium n't make a hotdog into anything more than a wienerwurst , and robert de niro ca north't make this movie anything more than a trashy cop buddy comedy . "
332,1,19,19,19,1.0,1.0,1.0,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . 
57,0,12,12,12,1.0,1.0,1.0000000000000002,the cold turkey would 've been a far better title . ,the cold turkey would 've been a far better title . 
234,1,8,8,8,1.0,1.0,0.9999999999999999,affleck and jackson are good sparring partners . ,affleck and jackson are good sparring partners . 
855,1,15,15,15,0.8476190476190476,0.9,0.9712843866439506,it 's fascinating to see how bettany and mcdowell play off each other . ,it 'second fascinating to see how bettany and mcdowell play off each other . 
323,0,8,8,8,1.0,1.0,1.0,a painfully funny ode to bad behavior . ,a painfully funny ode to bad behavior . 
410,1,27,27,27,1.0,1.0,1.0,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . ,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . 
67,1,9,9,9,1.0,1.0,1.0000000000000002,"a fast , funny , highly enjoyable movie . ","a fast , funny , highly enjoyable movie . "
216,1,28,28,28,0.6772486772486772,0.8,0.717987158160308,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,the movie sympathise like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
580,0,27,27,27,0.6923076923076923,0.7,0.8467529152763917,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ","it takes a certain kind of horror movie to restrict as ` worse than expected , ' but ghost ship somehow supervise to coiffe exactly that . "
735,1,24,24,24,1.0,1.0,1.0,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
322,0,7,7,7,0.8095238095238095,1.0,0.9331802556856922,that 's pure pr hype . ,that 'entropy pure pr hype . 
217,0,36,36,36,0.8984126984126984,0.8,0.9682747890116408,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","formerly ( kim ) begins to overplay the shock tactics and bait-and-rigging metaphors , you may decide it 'sulphur too high a price to pay for a shimmering picture postcard . "
671,1,34,34,34,0.8074866310160428,0.9,0.9521922510647347,two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,two hours fly by -- opera 'sulphur a pleasure when you do n'tetraiodothyronine have to endure break -- and even a novitiate to the form comes away exhilarated . 
511,1,26,26,26,0.9138461538461539,1.0,0.9940234426985673,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a II-actor master class . 
405,1,17,17,16,0.9666666666666667,1.0,0.9981915782112233,"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-space buffs might love this film , but others will find IT pleasures intermittent . "
658,1,8,8,8,1.0,1.0,1.0000000000000002,"a smart , witty follow-up . ","a smart , witty follow-up . "
469,0,14,14,14,1.0,1.0,0.9999999999999999,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . 
146,1,25,25,25,1.0,1.0,1.0000000000000002,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ","about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . "
271,0,7,7,7,1.0,1.0,1.0,as unseemly as its title suggests . ,as unseemly as its title suggests . 
864,0,8,8,8,1.0,1.0,0.9880446247668833,"dull , lifeless , and amateurishly assembled . ","slow , lifeless , and amateurishly assembled . "
252,1,10,10,10,1.0,1.0,1.0,blanchett 's performance confirms her power once again . ,blanchett 's performance confirms her power once again . 
847,0,34,34,34,0.9322638146167558,1.0,0.9972019361541655,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ","... mafia , rap stars and tough rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal nativity to an unlikely , but likable , hero . ' "
551,0,23,23,23,1.0,1.0,1.0,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
269,0,22,22,22,0.7316017316017316,0.9,0.761086843436853,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","with virtually no worry elements for an audience to focus on , chelsea walls is a triple-espresso survival challenge . "
598,0,24,24,24,0.9347826086956522,1.0,0.9317405998727846,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ","preposterous , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . "
438,1,49,49,49,0.8333333333333334,0.9,0.9960429494386446,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an infectious exuberance that will engage anyone with a fugacious interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground kayoed of the refuse of adults . "
597,0,28,28,28,0.7936507936507936,0.9,0.9920479234249002,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather stunning , but ultimately a handsome-reckon bore , the true creativity would have been to fell treasure planet entirely and totally reimagine it . "
408,0,29,29,29,0.6206896551724138,0.9,0.9413318417424996,"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ","thither are simply also many ideas floating around -- part farce , office sliding doors , break pop video -- and yet failing to exploit them . "
804,0,44,44,44,1.0,1.0,1.0,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . "
763,1,42,42,42,0.8141695702671312,1.0,0.9823959782749829,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something auspicious , and daring , too , about the artistic instinct that pushes a bulk-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . "
521,0,20,20,20,0.8526315789473684,0.9,0.9816264406713612,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a disapprove abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
505,1,15,15,15,1.0,1.0,0.9999999999999999,and that 's a big part of why we go to the movies . ,and that 's a big part of why we go to the movies . 
93,0,17,17,17,1.0,1.0,1.0000000000000002,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
