id,pred_label,num_words,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text
686,1,14,14,-0.18681318681318682,0.7,0.5436115973968352,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . "
372,1,37,37,0.06006006006006006,0.3,0.5570104886870687,"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . "
440,0,45,45,0.00404040404040404,0.1,-0.09412786185993781,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
653,0,17,17,0.6323529411764706,0.8,0.7102312577513633,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
321,0,7,7,0.3333333333333333,1.0,0.5520559130669612,but it could have been worse . 
670,0,11,11,-0.05454545454545454,0.9,-0.08150457783693288,verbinski implements every hack-artist trick to give us the ooky-spookies . 
120,1,28,28,0.2962962962962963,0.7,0.8103661807369205,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . "
354,1,9,9,0.3333333333333333,1.0,0.899574003926007,"the film is quiet , threatening and unforgettable . "
608,1,24,24,0.30434782608695654,0.5,0.7163950518472771,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
648,1,25,25,0.05333333333333334,0.4,0.3061364961831258,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . "
269,0,20,20,-0.031578947368421054,0.4,0.09911443500993833,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
707,0,11,11,0.23636363636363636,0.9,0.07970159760452539,no telegraphing is too obvious or simplistic for this movie . 
459,1,43,43,0.2070874861572536,0.2,0.4670622804057715,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . "
567,1,20,20,0.4631578947368421,0.8,0.8186857269286177,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . "
625,1,15,15,-0.14285714285714285,0.6,0.5670029567837079,for the most part stevens glides through on some solid performances and witty dialogue . 
766,1,27,27,0.2022792022792023,0.7,0.6666639953846534,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . "
138,1,9,9,0.1111111111111111,1.0,0.6155213982789927,that is a compliment to kuras and miller . 
450,1,27,27,0.16809116809116809,0.6,0.7902223307206835,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . "
693,0,20,20,0.29473684210526313,0.7,0.7174694882783538,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . "
746,1,6,6,0.06666666666666667,1.0,0.5643443540524787,people cinema at its finest . 
454,0,18,18,0.28104575163398693,0.7,0.4943635809595876,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
548,0,22,22,0.30735930735930733,0.6,0.72611868489461,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
180,0,14,14,0.5384615384615384,0.8,0.5801837779081689,"unfortunately , it 's not silly fun unless you enjoy really bad movies . "
300,1,11,11,-0.2,0.9,0.508215270199578,"fun , flip and terribly hip bit of cinematic entertainment . "
207,1,7,7,0.42857142857142855,1.0,0.8574926002498411,"smart , provocative and blisteringly funny . "
183,1,12,12,0.030303030303030304,0.9,0.5440746911295783,"the lower your expectations , the more you 'll enjoy it . "
535,1,7,7,-0.3333333333333333,1.0,0.6736107440117028,"a quiet , pure , elliptical film "
832,1,17,17,0.6176470588235294,0.9,0.785096231664917,manages to show life in all of its banality when the intention is quite the opposite . 
259,1,25,25,0.22,0.6,0.7101119935320802,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 
380,0,15,15,0.23809523809523808,0.8,0.6646144172689593,"at its worst , it implodes in a series of very bad special effects . "
470,1,12,12,0.24242424242424243,0.8,0.7538958969276945,reggio 's continual visual barrage is absorbing as well as thought-provoking . 
839,0,12,12,0.21212121212121213,0.8,0.7895666470075045,but this films lacks the passion required to sell the material . 
620,0,27,27,0.150997150997151,0.6,0.5458634026050961,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . 
286,1,18,18,0.39869281045751637,0.8,0.5315706479617245,"at its best , queen is campy fun like the vincent price horror classics of the '60s . "
405,1,15,15,0.21904761904761905,0.7,0.23717569978502737,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
857,1,30,30,0.06666666666666667,0.4,0.35309051929654534,"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . "
591,0,9,9,0.3888888888888889,1.0,0.8698485808636556,i got a headache watching this meaningless downer . 
502,0,14,14,0.4065934065934066,0.8,0.8756405726367867,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . "
563,1,17,17,0.014705882352941176,0.6,0.5964584542867065,"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . "
241,0,14,14,0.0989010989010989,0.7,0.7719089839059713,it appears that something has been lost in the translation to the screen . 
578,0,4,4,0.3333333333333333,1.0,0.8906686141181339,just not campy enough 
786,0,37,37,0.4174174174174174,0.7,0.6448964225840649,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . 
199,0,30,30,-0.07126436781609195,0.3,0.5577418424715942,"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . "
718,1,13,13,0.0,0.8,0.7917047873835186,"this is human comedy at its most amusing , interesting and confirming . "
375,0,13,13,0.15384615384615385,0.8,-0.004691156367493678,we have n't seen such hilarity since say it is n't so ! 
134,0,18,18,0.09803921568627451,0.5,0.40708314810742746,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . 
75,1,10,10,0.28888888888888886,1.0,0.8173191262154974,among the year 's most intriguing explorations of alientation . 
823,1,13,13,-0.1282051282051282,0.9,0.12227603398995263,it wants to tweak them with a taste of tangy new humor . 
666,1,16,16,0.16666666666666666,0.7,0.6335224325624886,richard gere and diane lane put in fine performances as does french actor oliver martinez . 
644,1,33,33,0.39015151515151514,0.8,0.8210434559751517,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . "
474,0,11,11,0.05454545454545454,0.9,0.8222626640448991,the problem with this film is that it lacks focus . 
399,1,18,18,0.22875816993464052,0.6,0.5125673471677149,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . "
2,1,20,20,-0.08421052631578947,0.5,0.4774033624001539,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . 
736,1,13,13,0.358974358974359,0.8,0.6427283233584057,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
434,0,7,7,0.047619047619047616,1.0,0.39173557327230785,almost gags on its own gore . 
44,0,19,19,0.22807017543859648,0.5,0.1146605602513276,"the title not only describes its main characters , but the lazy people behind the camera as well . "
861,1,29,29,0.541871921182266,0.6,0.28325840970535004,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . "
145,1,27,27,0.34472934472934474,0.4,0.7609929112300929,the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 
509,1,22,22,0.08225108225108226,0.6,0.19085541161372055,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
714,1,23,23,0.3201581027667984,0.8,0.7141888650177632,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 
455,1,29,29,0.04433497536945813,0.4,0.6761951651313328,"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . "
654,0,21,21,0.13333333333333333,0.5,0.522928628426407,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . 
797,0,33,33,0.10227272727272728,0.4,0.3103340260319155,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . "
163,0,44,44,0.3382663847780127,0.5,0.20238652291949014,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? "
750,0,22,22,0.20346320346320346,0.6,0.3345371649350808,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . "
423,0,16,16,-0.016666666666666666,0.6,0.5363746825861708,i am sorry that i was unable to get the full brunt of the comedy . 
753,1,16,16,0.016666666666666666,0.7,0.17603254549295197,it 's hard to imagine alan arkin being better than he is in this performance . 
257,0,19,19,-0.029239766081871343,0.5,0.4444857487230718,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . 
359,1,22,22,0.35064935064935066,0.7,0.4506799534130794,"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . "
801,0,13,13,-0.1282051282051282,0.7,0.4664776915050506,"this film seems thirsty for reflection , itself taking on adolescent qualities . "
722,0,31,31,0.14408602150537633,0.5,0.3049926816379809,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . "
645,0,23,23,-0.1225296442687747,0.4,0.15009428904231256,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
383,1,12,12,0.12121212121212122,0.9,0.6999892969853477,"a warm but realistic meditation on friendship , family and affection . "
532,1,22,22,0.5844155844155844,0.7,0.9693666541350732,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . "
733,1,28,28,0.5026455026455027,0.8,-0.1538951029186062,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
672,0,20,20,0.08421052631578947,0.5,-0.07397484355096935,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
140,0,14,14,0.23076923076923078,0.7,0.3107973919426603,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
720,1,23,23,0.08300395256916997,0.6,0.7649097363971626,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . 
617,1,31,31,0.5440860215053763,0.8,0.6360399863367203,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . "
243,0,14,14,0.23076923076923078,0.7,0.023622607621861764,the film tunes into a grief that could lead a man across centuries . 
740,1,29,29,0.24630541871921183,0.5,0.6239196105504844,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . "
508,1,23,23,-0.043478260869565216,0.4,0.5415820412203962,"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . "
216,1,28,28,0.14285714285714285,0.3,0.375972501990342,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
632,0,9,9,0.05555555555555555,1.0,0.8103881716726186,just embarrassment and a vague sense of shame . 
43,1,11,11,0.5272727272727272,0.9,0.844616782028846,holm ... embodies the character with an effortlessly regal charisma . 
594,1,30,30,0.30114942528735633,0.7,0.675168475520517,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . "
782,1,31,31,0.1827956989247312,0.4,0.4132052124300876,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
605,1,13,13,0.28205128205128205,0.8,0.7994839120801029,puts a human face on a land most westerners are unfamiliar with . 
39,1,16,16,-0.06666666666666667,0.5,0.3338977183687748,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . "
367,1,12,12,0.3939393939393939,0.9,0.8296406359623497,there has always been something likable about the marquis de sade . 
597,0,26,26,0.13846153846153847,0.5,0.33767086833412474,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
583,0,5,5,0.2,1.0,0.8523594598870085,it 's just filler . 
349,0,24,24,0.14492753623188406,0.5,0.3240025290857869,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . 
186,1,19,19,0.07602339181286549,0.6,0.5813480777717135,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
302,1,9,9,0.2777777777777778,1.0,0.8650842736516093,the wild thornberrys movie is a jolly surprise . 
197,0,10,10,0.15555555555555556,1.0,0.735701359103977,"for starters , the story is just too slim . "
168,1,12,12,-0.06060606060606061,0.8,0.6546540163526613,manages to be sweet and wickedly satisfying at the same time . 
848,1,10,10,0.4222222222222222,1.0,0.7803609036087987,his healthy sense of satire is light and fun ... 
568,0,36,36,-0.0031746031746031746,0.2,0.2944553159157888,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . "
114,1,29,29,0.4630541871921182,0.6,0.9066795414370853,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . "
769,1,15,15,-0.047619047619047616,0.5,0.6649352040818292,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
171,1,9,9,-0.2222222222222222,1.0,0.13889759063072932,rarely has leukemia looked so shimmering and benign . 
70,0,27,27,0.1794871794871795,0.5,0.33787578338708935,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
826,1,10,10,0.15555555555555556,1.0,0.8009136078650444,a quiet treasure -- a film to be savored . 
658,1,6,6,0.2,1.0,0.8272157558816614,"a smart , witty follow-up . "
609,1,32,32,0.07258064516129033,0.4,0.5129362423925669,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . "
569,1,16,16,0.18333333333333332,0.6,0.6964095431599366,"one of those energetic surprises , an original that pleases almost everyone who sees it . "
556,0,15,15,-0.047619047619047616,0.6,0.6740059102703965,but it 's too long and too convoluted and it ends in a muddle . 
711,0,22,22,0.08225108225108226,0.5,0.620036297162053,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . 
737,1,20,20,0.3473684210526316,0.6,0.4844311264092515,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
808,1,8,8,0.42857142857142855,1.0,0.8383719678982805,enormously entertaining for moviegoers of any age . 
351,1,25,25,0.2733333333333333,0.6,0.8459385047445116,"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . "
660,1,32,32,0.2217741935483871,0.7,0.5285790010691642,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
94,1,24,24,0.2608695652173913,0.5,0.6109485263110064,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . "
539,0,6,6,0.7333333333333333,1.0,0.9370155540006628,do not see this film . 
3,1,20,20,0.3157894736842105,0.5,0.9118579845036933,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . "
849,1,27,27,0.4188034188034188,0.7,0.43624053967731247,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . 
318,0,21,21,0.06666666666666667,0.6,0.383165569814987,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
124,1,33,33,0.23863636363636365,0.5,0.4677614169748302,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "
417,1,24,24,0.2246376811594203,0.7,0.7027764812220589,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
308,1,17,17,0.4411764705882353,0.8,0.7882852985618337,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . 
275,1,13,13,0.10256410256410256,0.8,0.7114729868432852,"an entertaining , colorful , action-filled crime story with an intimate heart . "
785,1,23,23,0.2648221343873518,0.7,0.3775598472544914,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . "
611,1,10,10,0.1111111111111111,1.0,0.6906479703801053,the performances take the movie to a higher level . 
79,0,44,44,0.3784355179704017,0.6,0.42662017678333247,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . 
481,1,5,5,0.2,1.0,0.32061387165958594,funny but perilously slight . 
534,1,9,9,-0.16666666666666666,1.0,0.6794793376685719,i just loved every minute of this film . 
781,0,6,6,0.06666666666666667,1.0,0.8598988753125694,at once half-baked and overheated . 
36,1,26,26,0.015384615384615385,0.5,0.7301487822136471,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . "
5,1,21,21,0.34285714285714286,0.6,0.8212194295747053,"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women . "
327,1,12,12,0.21212121212121213,0.8,0.7406343010489813,"it proves quite compelling as an intense , brooding character study . "
342,0,26,26,0.3415384615384615,0.7,0.4566138167362289,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . "
158,1,33,33,0.20075757575757575,0.5,0.11949640375596973,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . "
744,1,5,5,-0.2,1.0,0.4472569595993198,one from the heart . 
573,1,4,4,0.0,1.0,0.7497027949844562,lovely and poignant . 
545,0,19,19,0.4152046783625731,0.7,0.7567118513399329,"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . "
529,0,27,27,0.10541310541310542,0.3,0.4185901330469742,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . "
485,1,17,17,0.47058823529411764,0.7,0.8104998785928201,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 
228,1,16,16,0.23333333333333334,0.7,0.7800932720084822,it provides an honest look at a community striving to anchor itself in new grounds . 
685,0,16,16,0.06666666666666667,0.7,0.25018272375238154,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
212,0,15,15,-0.009523809523809525,0.7,0.2862735405251597,"the entire movie is about a boring , sad man being boring and sad . "
303,1,8,8,0.0,1.0,0.7841672328265651,"entertains by providing good , lively company . "
32,1,8,8,0.0,1.0,0.8029137184585695,"a gorgeous , witty , seductive movie . "
385,0,32,32,0.43548387096774194,0.8,0.226517494803292,"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . "
513,0,31,31,0.1827956989247312,0.6,-0.06425109842985863,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
160,0,26,26,0.2923076923076923,0.5,0.6666751057833122,"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . "
149,1,30,30,0.14942528735632185,0.5,0.05305520479602338,"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . "
264,0,18,18,0.29411764705882354,0.8,0.7131344265303258,"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . "
435,1,8,8,0.2857142857142857,1.0,0.6196518685587609,a marvel like none you 've seen . 
220,1,19,19,0.25146198830409355,0.6,0.5446071085360377,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . 
678,1,27,27,0.042735042735042736,0.3,0.5138994079267749,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
677,1,16,16,0.43333333333333335,0.8,0.6757253128963349,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . "
602,1,11,11,-0.4909090909090909,0.9,0.2923225739187252,"instead , he shows them the respect they are due . "
784,1,11,11,0.23636363636363636,0.9,0.872234542579448,very psychoanalytical -- provocatively so -- and also refreshingly literary . 
