id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
432,0,8,8,8,0.6428571428571429,1.0,0.9892776329974726,coughs and sputters on its own postmodern conceit . ,cough and sputters on its own postmodern conceit . 
32,1,5,5,5,0.8,1.0,0.994431825745929,"a gorgeous , witty , seductive movie . ","a gorgeous , witty , seductive movie . "
30,1,26,26,26,0.23692307692307693,0.7,0.6944881311918586,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thank to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
95,1,24,24,24,0.2608695652173913,0.7,0.8952511117320909,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial bias in its ugly and diverse forms . 
223,1,13,13,13,0.7435897435897436,1.0,0.9794381443431746,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . "
238,0,11,11,11,0.8181818181818182,1.0,0.9864049501519264,"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . "
517,1,19,19,19,0.6257309941520468,1.0,0.9283013341650015,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ","non far beneath the surface , this reconfigured tale asks disturbing questions near those things we expect from military epics . "
616,1,24,24,24,0.35507246376811596,0.6,0.737743353037891,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ","there 'sulfur really only one practiced mind in this pic , but the conductor runs with it and presents it with an unforgettable visual panache . "
27,1,22,22,22,0.10822510822510822,0.4,0.5213027573706668,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,it 'randomness an quirky treat that pokes fun at the democratic exercise while also examining its significance for those who take part . 
574,0,13,13,12,0.45454545454545453,0.9,0.7795994788684885,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a tolerant , melodramatic estrogen opera that 's pretty toxic in IT own right . "
665,1,22,22,22,0.31601731601731603,0.7,0.8352187728215867,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ","and if you 're not nearly moved to snap by a couple of scenes , you 've arrive ice water in your veins . "
718,1,11,11,10,0.6888888888888889,1.0,0.8612980989355715,"this is human comedy at its most amusing , interesting and confirming . ","this is human comedy at IT most amusing , interesting and confirming . "
859,1,13,13,13,0.6410256410256411,0.9,0.9300567781802432,"add yet another hat to a talented head , clooney 's a good director . ","add yet another hat to a talented head , clooney 's a good director . "
429,0,18,18,18,0.28104575163398693,0.7,0.8029647606814704,"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ","the film 's threadbare message is not helped by the thin characterizations , nonexistent patch and pretentious visual style . "
225,1,20,20,19,0.4502923976608187,0.6,0.9085529940150393,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more imaginative and ambitious than the little , cash-in lineament jukebox has made from IT former animated tv series . "
459,1,40,40,40,0.22564102564102564,0.4,0.48581670800099475,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that helium is one of the luckiest men alive . "
603,1,17,17,17,0.10294117647058823,0.7,0.5673071228964027,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little cinema . "
284,0,7,7,7,0.9047619047619048,1.0,0.9907532692509449,directed in a paint-by-numbers manner . ,directed in a paint-by-numbers manner . 
828,0,34,34,34,0.5650623885918004,0.8,0.8966293313257881,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a sottish roundhouse , and whatever passes for logic is a component of the last plot device left standing . "
6,0,4,4,4,0.6666666666666666,1.0,0.9999953434082381,a sometimes tedious film . ,a sometimes tedious film . 
777,1,27,27,27,0.33903133903133903,0.7,0.8107382161090827,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . "
825,1,25,25,25,0.1,0.6,0.7690045384266033,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . 
163,0,40,40,40,0.4256410256410256,0.7,0.7221510142085971,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , wherefore spend money on a dog care this when you can rent a pedigree instead ? "
714,1,20,20,20,0.24210526315789474,0.7,0.7112525456086778,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 
856,1,20,20,20,0.5368421052631579,0.7,0.9511510639162032,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in a way , the celluloid feels like a breath of fresh air , but only to those that allow it in . "
348,0,6,6,6,0.7333333333333333,1.0,0.9183643700206444,just one bad idea after another . ,just unitary bad idea after another . 
837,1,9,9,9,0.7222222222222222,1.0,0.7401962257069649,will amuse and provoke adventurous adults in specialty venues . ,testament amuse and chivvy adventurous adults in specialty venues . 
159,1,9,9,9,0.6666666666666666,1.0,0.9580875930261907,"like leon , it 's frustrating and still oddly likable . ","same leon , it 's frustrating and still oddly likable . "
220,1,17,17,17,0.5882352941176471,0.8,0.9080570026367402,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,the socio-histo-political treatise is told in earnest tread ... ( and ) personal illusion is deconstructed with poignancy . 
781,0,6,6,6,0.7333333333333333,1.0,0.9887512105738369,at once half-baked and overheated . ,at once half-baked and overheat . 
344,1,14,14,14,0.0989010989010989,0.7,0.7605972801644976,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is a fabric of complex ideas here , and flavor that profoundly deepen them . "
862,1,37,37,37,0.21021021021021022,0.4,0.6927330634620104,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 's inoffensive , cheerful , built to inspire the young multitude , set to an unending soundtrack of beach company pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as commove as a sunburn . "
94,1,22,22,22,0.3593073593073593,0.5,0.8831385870880375,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and eve fascinates U , and he never reduces the situation to simple melodrama . "
389,1,12,12,12,0.45454545454545453,0.8,0.6292983323095009,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . ","thekids will probably stay diverted at the kaleidoscope of big , colorful characters . "
99,0,9,9,9,0.2777777777777778,1.0,0.8448109697981291,why make a documentary about these marginal historical figures ? ,why prepare a documentary about these marginal historical figures ? 
367,1,11,11,11,0.4909090909090909,0.9,0.9139681251873882,there has always been something likable about the marquis de sade . ,there has always been something likable about the marquis de sade . 
352,1,11,11,11,0.41818181818181815,0.9,0.9270149063763687,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swashbuckling tale of love , betrayal , revenge and above all , faith . "
618,0,19,19,19,0.52046783625731,0.8,0.8773837883979827,"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ","without non-stop techno or the experiential overtones of a kieslowski morality story , maelström is just another winter sleepers . "
270,1,8,8,8,0.5,1.0,0.9524146343111306,dense with characters and contains some thrilling moments . ,dense with characters and carry some thrilling moments . 
44,0,17,17,17,0.19117647058823528,0.4,0.9733801082684118,"the title not only describes its main characters , but the lazy people behind the camera as well . ","the title non only describes its main characters , but the lazy people behind the camera as well . "
747,1,28,28,28,0.19047619047619047,0.6,0.77685940431725,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . "
470,1,12,12,12,0.6363636363636364,0.9,0.6093115779665219,reggio 's continual visual barrage is absorbing as well as thought-provoking . ,reggio 's continual visual barrage is absorbing as well as thought-beset . 
549,0,6,6,6,0.8666666666666667,1.0,0.9722225674285716,a coarse and stupid gross-out . ,a coarse and stupid gross-out . 
127,0,32,32,32,0.4435483870967742,0.7,0.7757480113419878,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the damage one pays for being dishonest . "
387,1,12,12,12,0.24242424242424243,0.9,0.5497518151204795,director andrew niccol ... demonstrates a wry understanding of the quirks of fame . ,director andrew niccol ... manifest a wry savvy of the quirks of fame . 
80,1,13,13,13,0.5641025641025641,0.9,0.9170439561015669,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . 
565,1,16,16,16,0.43333333333333335,0.8,0.8658471472583188,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,there are some wonderfully fresh moments that smooth the moral stiffness with human forgivingness and hopefulness . 
300,1,9,9,9,0.2222222222222222,1.0,0.7905385267803833,"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and awful hip snatch of cinematic entertainment . "
633,0,10,10,10,0.8666666666666667,1.0,0.9929471771019545,"still , as a visual treat , the film is almost unsurpassed . ","still , as a visual treat , the film is almost unsurpassed . "
370,0,24,24,24,0.4420289855072464,0.7,0.8829876967552556,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ","partway through determine this saccharine , easter-egg-colorize concoction , you realize that it is made up of three episodes of a rejected tv show . "
591,0,8,8,8,0.42857142857142855,1.0,0.8986232648485872,i got a headache watching this meaningless downer . ,unity acquire a vexation watching this meaningless downer . 
196,1,14,14,14,0.6263736263736264,0.8,0.9638883510002578,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , also , is this comedy about mild culture clashing in nowadays 's raw delhi . "
721,1,7,7,7,0.8095238095238095,1.0,0.6912603414521318,"a poignant , artfully crafted meditation on mortality . ","a poignant , artfully crafted speculation on mortality . "
71,1,26,26,26,0.13846153846153847,0.4,0.6141792994942616,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","finely nuanced in mood tics and dialogue , this bedchamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but rather human berling . "
46,0,16,16,16,0.3333333333333333,0.7,0.985634224893081,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
677,1,14,14,14,0.6703296703296703,0.8,0.9610330569086704,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . "
233,0,14,14,14,0.34065934065934067,0.7,0.9983711418961785,i 'd have to say the star and director are the big problems here . ,i 'd have to say the star and director are the big problems here . 
791,1,33,33,33,0.4810606060606061,0.6,0.8626152467955671,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychical abilities offers a solid build-up , a terrific climax , and some decent chills along the way . "
296,0,26,26,26,0.16307692307692306,0.4,0.9264027158820142,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the perceptivity and punch this picture so conspicuously lacks . 
81,0,22,22,22,0.5151515151515151,0.7,0.7232057444936622,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","common might want to hang onto that ski mask , as looting may be the only way to salary for his next project . "
851,0,21,21,21,0.6190476190476191,0.8,0.9545270993845146,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . "
103,1,12,12,12,0.5454545454545454,0.9,0.38692014108908673,"a gripping movie , played with performances that are all understated and touching . ","a gripping movie , played with execution that are all understated and touching . "
821,1,16,16,16,0.6666666666666666,0.8,0.8538344318258232,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting and direct , with ghost imagery that shows just enough to keep us on our toes . "
836,0,19,19,19,0.6140350877192983,0.8,0.9913528729092552,"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ","it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . "
464,1,15,15,15,0.6761904761904762,0.9,0.9933399819101632,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . 
650,0,8,8,8,0.5,1.0,0.9249062056054261,"too slow , too long and too little happens . ","too slow , too long and too little bechance . "
373,0,15,15,15,0.5619047619047619,0.7,0.919905625971532,not since freddy got fingered has a major release been so painful to sit through . ,not since freddy got fingered has a major release been so painful to sit through . 
166,0,28,28,28,0.291005291005291,0.6,0.7092585300774321,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still take to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . "
379,0,16,16,16,0.48333333333333334,0.7,0.9695719679468658,tries to add some spice to its quirky sentiments but the taste is all too familiar . ,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
363,0,19,19,19,0.28654970760233917,0.6,0.961845734554757,it 's a grab bag of genres that do n't add up to a whole lot of sense . ,it 's a grab bag of genres that do north't add up to a whole lot of sense . 
214,0,32,32,32,0.375,0.7,0.8790688041178373,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive in its vision of nascent industrialized world politics as a new art form , but far overly clunky , didactic and saddled with scenes that look simply an ill fit for this movie . "
686,1,13,13,13,0.358974358974359,0.9,0.7496032115212254,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ","more romantic , more emotional and ultimately more satisfying than the teary-eyed original . "
273,1,10,10,10,0.5111111111111111,1.0,0.9199001040528032,"minority report is exactly what the title indicates , a report . ","minority report is precisely what the style indicates , a report . "
843,0,5,5,5,0.8,1.0,0.9999989494996491,a wildly inconsistent emotional experience . ,a wildly inconsistent emotional experience . 
699,0,6,6,6,0.8666666666666667,1.0,0.9965935668914029,"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . "
663,1,25,25,25,0.42,0.6,0.9011587033987688,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","it testament grip even viewers who are n't concern in rap , as it cuts to the heart of american society in an unnerving way . "
73,1,20,20,20,0.7263157894736842,1.0,0.9844439508256291,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
623,1,11,11,11,0.45454545454545453,0.9,0.8862393848121869,"it is amusing , and that 's all it needs to be . ","it is amusing , and that 's all it needs to be . "
788,1,25,25,25,0.13333333333333333,0.5,0.6183790937596065,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters "
175,1,15,15,15,0.7523809523809524,0.9,0.9689469451106821,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ","bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
546,0,28,28,28,0.328042328042328,0.7,0.8844186643062975,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead access to creepiness . "
746,1,5,5,4,0.6666666666666666,1.0,0.9419039322948116,people cinema at its finest . ,people cinema at IT finest . 
866,1,29,29,29,0.43349753694581283,0.8,0.7492617350335606,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ","the far future may be awing to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . "
167,0,9,9,9,0.7222222222222222,1.0,0.9999685294270031,the end result is a film that 's neither . ,the end resolution is a film that 's neither . 
473,1,26,26,26,0.16307692307692306,0.6,0.7584214481827511,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute ascendance of the film 's mood , and buoyed by ternion terrific performances , far from nirvana actually pulls off this stylistic juggling act . "
388,0,11,11,11,0.7818181818181819,0.9,0.9728357832303423,when leguizamo finally plugged an irritating character late in the movie . ,when leguizamo finally plugged an irritating character late in the movie . 
276,1,21,21,21,0.5047619047619047,0.8,0.8718622171294379,"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this rationality and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . "
655,1,12,12,12,0.30303030303030304,0.8,0.4190281324112629,"birthday girl is an amusing joy ride , with some surprisingly violent moments . ","birthday daughter is an amusing joy ride , with some surprisingly fierce moments . "
704,0,14,14,14,0.6263736263736264,0.9,0.9880965769630115,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... 
570,1,24,24,24,0.4782608695652174,0.8,0.8459751749805143,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ","seldahl 's barbara is a precise and moving portrait of someone whose world is release upside down , start by passion and then by illness . "
224,1,24,24,24,0.5362318840579711,0.8,0.967816547545036,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty double-cross you can aroma a mile away -- still , the derivative nine king is lots of fun . "
701,0,34,34,34,0.39037433155080214,0.8,0.9042575851817828,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ","even the finest chef calcium n't make a hotdog into anything more than a wienerwurst , and robert de niro ca north't make this movie anything more than a trashy cop buddy comedy . "
332,1,16,16,16,0.6333333333333333,0.9,0.9696744900397082,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . 
57,0,10,10,10,0.6444444444444445,1.0,0.9740614077133815,the cold turkey would 've been a far better title . ,the cold turkey would 've been a far better title . 
234,1,7,7,7,0.8095238095238095,1.0,0.9898597068386318,affleck and jackson are good sparring partners . ,affleck and jackson are good sparring partners . 
855,1,13,13,13,0.48717948717948717,0.8,0.902545179649929,it 's fascinating to see how bettany and mcdowell play off each other . ,it 'second fascinating to see how bettany and mcdowell play off each other . 
323,1,7,7,7,0.9047619047619048,1.0,0.9954691788445026,a painfully funny ode to bad behavior . ,a painfully funny ode to bad behavior . 
410,1,26,26,26,0.48307692307692307,0.7,0.9164234328086848,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . ,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . 
274,1,36,36,36,0.3492063492063492,0.4,0.5404116982366662,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's intemperately to like a movie about a guy who is perfectly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and destiny , is certainly that . "
67,1,6,6,6,0.8666666666666667,1.0,0.9966478608952853,"a fast , funny , highly enjoyable movie . ","a fast , funny , highly enjoyable movie . "
216,1,27,27,27,0.1794871794871795,0.4,0.6405681870743191,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,the movie sympathise like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
580,0,23,23,23,0.5177865612648221,0.7,0.8614167991897713,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ","it takes a certain kind of horror movie to restrict as ` worse than expected , ' but ghost ship somehow supervise to coiffe exactly that . "
735,1,22,22,22,0.2987012987012987,0.6,0.9752175967071686,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
322,0,5,5,5,0.2,1.0,0.9908690341240487,that 's pure pr hype . ,that 'entropy pure pr hype . 
217,0,29,29,29,0.1921182266009852,0.6,0.8730804317806591,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","formerly ( kim ) begins to overplay the shock tactics and bait-and-rigging metaphors , you may decide it 'sulphur too high a price to pay for a shimmering picture postcard . "
671,1,27,27,27,0.3561253561253561,0.7,0.8433742361517987,two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,two hours fly by -- opera 'sulphur a pleasure when you do n'tetraiodothyronine have to endure break -- and even a novitiate to the form comes away exhilarated . 
511,1,22,22,22,0.5757575757575758,0.8,0.87024987309836,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a II-actor master class . 
405,1,14,14,13,0.6666666666666666,0.9,0.897635141202986,"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-space buffs might love this film , but others will find IT pleasures intermittent . "
658,1,5,5,5,0.8,1.0,0.9920023142265547,"a smart , witty follow-up . ","a smart , witty follow-up . "
469,0,13,13,13,0.5128205128205128,0.8,0.8851036056472431,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . 
146,1,21,21,21,0.4380952380952381,0.6,0.9358936846360053,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ","about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . "
271,0,6,6,6,1.0,1.0,0.9999723144849821,as unseemly as its title suggests . ,as unseemly as its title suggests . 
864,0,5,5,5,0.4,1.0,0.9914274723263461,"dull , lifeless , and amateurishly assembled . ","slow , lifeless , and amateurishly assembled . "
252,1,8,8,8,0.2857142857142857,1.0,0.9351930952814153,blanchett 's performance confirms her power once again . ,blanchett 's performance confirms her power once again . 
847,0,26,26,26,0.37846153846153846,0.6,0.9321721731030755,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ","... mafia , rap stars and tough rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal nativity to an unlikely , but likable , hero . ' "
551,0,22,22,22,0.22077922077922077,0.6,0.9703979486693795,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
598,0,16,16,16,0.38333333333333336,0.7,0.8943707960129395,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ","preposterous , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . "
