id,pred_label,num_words,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text
282,0,29,29,0.07389162561576355,0.4,0.2455027570136241,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
862,0,42,42,0.39372822299651566,0.6,0.527481216169464,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
86,0,21,21,0.08571428571428572,0.5,0.3028991569402247,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . "
813,0,26,26,0.2923076923076923,0.5,0.05365104389639136,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . 
829,1,8,8,-0.07142857142857142,1.0,0.7090593684466546,teen movies have really hit the skids . 
825,1,27,27,0.30484330484330485,0.5,0.5770074946674255,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . 
268,0,24,24,-0.10144927536231885,0.4,0.6809150163023628,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 
461,0,20,20,0.4,0.8,0.811336153494679,it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . 
853,1,14,14,0.2967032967032967,0.7,-0.20030590596650777,"( serry ) wants to blend politics and drama , an admirable ambition . "
447,1,23,23,0.383399209486166,0.7,0.5811107503519369,"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . "
142,0,16,16,-0.13333333333333333,0.6,0.22174051687150279,what better message than ` love thyself ' could young women of any size receive ? 
812,1,12,12,0.06060606060606061,0.9,-0.09951104240696483,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
262,0,38,38,0.24039829302987198,0.5,0.535840602748519,"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . "
364,0,15,15,0.3523809523809524,0.8,0.670351055948498,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
239,1,16,16,0.7,0.9,0.8256625372163903,brilliantly explores the conflict between following one 's heart and following the demands of tradition . 
498,1,18,18,-0.058823529411764705,0.6,0.3227261964586973,"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . "
773,1,6,6,0.06666666666666667,1.0,0.5860866805689795,it 's a beautiful madness . 
562,0,13,13,0.20512820512820512,0.8,0.5313613930198567,scorsese does n't give us a character worth giving a damn about . 
577,1,15,15,0.580952380952381,0.9,0.8565665510323001,"though only 60 minutes long , the film is packed with information and impressions . "
439,1,16,16,-0.06666666666666667,0.5,0.6290944827290048,yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . 
686,1,14,14,0.07692307692307693,0.8,0.6893285629975269,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . "
372,1,37,37,-0.03903903903903904,0.2,0.5371074393910334,"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . "
440,0,45,45,0.048484848484848485,0.3,-0.30643682372052616,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
653,0,17,17,0.5294117647058824,0.8,0.707637223678651,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
321,0,7,7,0.6190476190476191,1.0,0.709332191976017,but it could have been worse . 
670,0,11,11,0.01818181818181818,0.9,-0.26026302736630036,verbinski implements every hack-artist trick to give us the ooky-spookies . 
120,1,28,28,0.2962962962962963,0.7,0.7788291373358658,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . "
354,1,9,9,0.3333333333333333,1.0,0.8930520738720975,"the film is quiet , threatening and unforgettable . "
608,1,24,24,0.15217391304347827,0.5,0.7354137667583738,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
648,1,25,25,0.11333333333333333,0.3,0.33266156247997564,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . "
269,0,20,20,-0.23157894736842105,0.3,0.13112331925455772,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
707,0,11,11,0.23636363636363636,0.9,-0.2980233350261973,no telegraphing is too obvious or simplistic for this movie . 
459,1,43,43,0.18272425249169436,0.3,0.6100661808207778,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . "
567,1,20,20,0.4842105263157895,0.8,0.816122665648726,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . "
625,1,15,15,-0.06666666666666667,0.7,0.6101208516819113,for the most part stevens glides through on some solid performances and witty dialogue . 
766,1,27,27,0.24216524216524216,0.8,0.7216831955144326,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . "
138,1,9,9,0.3333333333333333,1.0,0.5876627332993529,that is a compliment to kuras and miller . 
450,1,27,27,0.21367521367521367,0.6,0.7124292985472684,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . "
693,0,20,20,0.3368421052631579,0.7,0.8259798182387277,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . "
746,1,6,6,0.06666666666666667,1.0,0.5221473828825575,people cinema at its finest . 
454,0,18,18,0.35947712418300654,0.8,0.29904773517433253,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
548,0,22,22,0.22077922077922077,0.6,0.456997067362319,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
180,0,14,14,0.16483516483516483,0.8,0.35958924550728855,"unfortunately , it 's not silly fun unless you enjoy really bad movies . "
300,1,11,11,-0.09090909090909091,0.9,0.4983682707303755,"fun , flip and terribly hip bit of cinematic entertainment . "
207,1,7,7,-0.047619047619047616,1.0,0.6939431858102008,"smart , provocative and blisteringly funny . "
183,1,12,12,0.0,0.8,0.43909643267813425,"the lower your expectations , the more you 'll enjoy it . "
535,1,7,7,-0.42857142857142855,1.0,0.6435827565098595,"a quiet , pure , elliptical film "
832,1,17,17,0.2647058823529412,0.6,0.6446753934612112,manages to show life in all of its banality when the intention is quite the opposite . 
259,1,25,25,0.38666666666666666,0.8,0.7965970539191273,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 
380,0,15,15,0.37142857142857144,0.8,0.813000954827761,"at its worst , it implodes in a series of very bad special effects . "
470,1,12,12,0.2727272727272727,0.8,0.7098339305105198,reggio 's continual visual barrage is absorbing as well as thought-provoking . 
839,0,12,12,0.15151515151515152,0.8,0.699255450169741,but this films lacks the passion required to sell the material . 
620,0,27,27,0.3504273504273504,0.6,0.2441143630445131,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . 
286,1,18,18,0.35947712418300654,0.7,0.5769528350905144,"at its best , queen is campy fun like the vincent price horror classics of the '60s . "
405,1,15,15,0.1619047619047619,0.8,0.36006050894809577,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
857,1,30,30,0.18160919540229886,0.4,0.5149505323103836,"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . "
591,0,9,9,0.3333333333333333,1.0,0.9382475165698254,i got a headache watching this meaningless downer . 
502,0,14,14,0.4725274725274725,0.7,0.9131406128503572,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . "
563,1,17,17,-0.058823529411764705,0.5,0.6579820420482382,"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . "
241,0,14,14,0.2967032967032967,0.7,0.8421555829565919,it appears that something has been lost in the translation to the screen . 
578,0,4,4,0.3333333333333333,1.0,0.5549646889014551,just not campy enough 
786,0,37,37,0.3333333333333333,0.6,0.636758893194724,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . 
199,0,30,30,0.06206896551724138,0.4,0.6880580163776053,"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . "
718,1,13,13,-0.1282051282051282,0.8,0.7571670315306291,"this is human comedy at its most amusing , interesting and confirming . "
375,0,13,13,0.2564102564102564,0.8,0.11213654028408736,we have n't seen such hilarity since say it is n't so ! 
134,0,18,18,0.09803921568627451,0.5,0.587305063863814,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . 
75,1,10,10,0.24444444444444444,1.0,0.7839976791250118,among the year 's most intriguing explorations of alientation . 
823,1,13,13,-0.1794871794871795,0.7,0.014182332302283438,it wants to tweak them with a taste of tangy new humor . 
666,1,16,16,0.05,0.7,0.6173612655457847,richard gere and diane lane put in fine performances as does french actor oliver martinez . 
644,1,33,33,0.5151515151515151,0.8,0.7861487447252412,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . "
474,0,11,11,0.09090909090909091,0.9,0.7925715106984952,the problem with this film is that it lacks focus . 
399,1,18,18,0.16339869281045752,0.7,-0.013431850839292285,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . "
2,1,20,20,0.16842105263157894,0.6,0.6715525978595277,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . 
736,1,13,13,0.6410256410256411,0.8,0.7191455332227389,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
434,0,7,7,-0.047619047619047616,1.0,0.4424803839245795,almost gags on its own gore . 
44,0,19,19,0.21637426900584794,0.6,0.40942536420235165,"the title not only describes its main characters , but the lazy people behind the camera as well . "
861,1,29,29,0.4729064039408867,0.7,0.39183473331731855,"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . "
145,1,27,27,0.15669515669515668,0.5,0.17198865504949631,the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 
509,1,22,22,0.09956709956709957,0.6,0.19275777027575958,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
714,1,23,23,0.25691699604743085,0.6,0.6511894473349448,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 
455,1,29,29,0.10344827586206896,0.5,0.5988198424763291,"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . "
654,0,21,21,0.11428571428571428,0.5,0.7518240041845553,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . 
797,0,33,33,0.14393939393939395,0.5,0.4391999813329434,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . "
163,0,44,44,0.09090909090909091,0.1,0.31107281702817,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? "
750,0,22,22,0.21212121212121213,0.7,0.5838793263722653,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . "
423,0,16,16,-0.06666666666666667,0.5,0.5843916800178006,i am sorry that i was unable to get the full brunt of the comedy . 
753,1,16,16,0.08333333333333333,0.6,0.37090764984466074,it 's hard to imagine alan arkin being better than he is in this performance . 
257,0,19,19,0.029239766081871343,0.4,0.3752410736433441,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . 
359,1,22,22,0.16883116883116883,0.5,0.5888690539208914,"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . "
801,0,13,13,-0.02564102564102564,0.8,0.3395453429887531,"this film seems thirsty for reflection , itself taking on adolescent qualities . "
722,0,31,31,0.08387096774193549,0.3,0.4020202064609655,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . "
645,0,23,23,-0.1541501976284585,0.4,-0.0292364000301926,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
383,1,12,12,0.030303030303030304,0.8,0.6323273055771976,"a warm but realistic meditation on friendship , family and affection . "
532,1,22,22,0.5930735930735931,0.9,0.9516795935979657,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . "
733,0,28,28,0.48148148148148145,0.7,0.22849149526408719,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
672,0,20,20,0.031578947368421054,0.4,-0.19591603511908148,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
140,0,14,14,0.14285714285714285,0.7,0.5045913783854957,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
720,1,23,23,0.2727272727272727,0.6,0.7921964067346898,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . 
617,0,31,31,0.5311827956989247,0.6,-0.1938262615096535,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . "
243,0,14,14,-0.03296703296703297,0.7,0.11276223397662725,the film tunes into a grief that could lead a man across centuries . 
740,1,29,29,0.28078817733990147,0.6,0.6167655227740718,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . "
508,1,23,23,-0.02766798418972332,0.6,0.5110927212033168,"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . "
216,1,28,28,0.1111111111111111,0.4,0.5191091188464154,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
632,0,9,9,0.16666666666666666,1.0,0.8581732460682342,just embarrassment and a vague sense of shame . 
43,1,11,11,0.3090909090909091,0.9,0.746716016021532,holm ... embodies the character with an effortlessly regal charisma . 
594,1,30,30,0.21839080459770116,0.8,0.6897579008558667,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . "
782,1,31,31,0.24301075268817204,0.5,0.3193847249944203,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
605,1,13,13,0.20512820512820512,0.8,0.8428951373161863,puts a human face on a land most westerners are unfamiliar with . 
39,1,16,16,-0.18333333333333332,0.6,0.495570596896113,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . "
367,1,12,12,0.36363636363636365,0.9,0.7970770542062404,there has always been something likable about the marquis de sade . 
597,0,26,26,-0.003076923076923077,0.4,0.34199395926406034,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
583,0,5,5,0.4,1.0,0.8706030342175675,it 's just filler . 
349,0,24,24,0.21014492753623187,0.6,0.13006705223927537,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . 
186,1,19,19,0.07602339181286549,0.5,0.519182664528155,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
302,1,9,9,0.5555555555555556,1.0,0.7464277839097512,the wild thornberrys movie is a jolly surprise . 
197,0,10,10,0.24444444444444444,1.0,0.7883924236453985,"for starters , the story is just too slim . "
168,1,12,12,-0.18181818181818182,0.8,0.49158552148236895,manages to be sweet and wickedly satisfying at the same time . 
848,1,10,10,0.5111111111111111,1.0,0.8095315592051516,his healthy sense of satire is light and fun ... 
568,0,36,36,-0.0380952380952381,0.1,0.4206492217336488,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . "
114,1,29,29,0.4729064039408867,0.7,0.831997894161408,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . "
769,1,15,15,-0.1619047619047619,0.6,0.5991091740159783,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
171,1,9,9,0.16666666666666666,1.0,0.20506450222359868,rarely has leukemia looked so shimmering and benign . 
70,0,27,27,0.1737891737891738,0.6,0.3660661940826327,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
826,1,10,10,0.15555555555555556,1.0,0.8310567100244354,a quiet treasure -- a film to be savored . 
658,1,6,6,-0.06666666666666667,1.0,0.8108868433540279,"a smart , witty follow-up . "
609,1,32,32,0.14919354838709678,0.4,0.6494225092262851,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . "
569,1,16,16,0.35,0.7,0.697223223615092,"one of those energetic surprises , an original that pleases almost everyone who sees it . "
556,0,15,15,0.08571428571428572,0.8,0.7728864485192505,but it 's too long and too convoluted and it ends in a muddle . 
711,0,22,22,0.14285714285714285,0.5,0.7431429127228555,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . 
737,1,20,20,0.2,0.6,0.5033074236286071,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
808,1,8,8,0.35714285714285715,1.0,0.7857475814607464,enormously entertaining for moviegoers of any age . 
351,1,25,25,0.34,0.6,0.8077204967937356,"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . "
660,1,32,32,0.17338709677419356,0.6,0.7025912500596021,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
94,1,24,24,0.07971014492753623,0.5,0.5774829375449221,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . "
539,0,6,6,0.06666666666666667,1.0,0.523101072493756,do not see this film . 
3,1,20,20,0.16842105263157894,0.5,0.8062243771497598,"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . "
849,1,27,27,0.36752136752136755,0.6,0.48171002021501697,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . 
318,0,21,21,-0.20952380952380953,0.3,0.24827517513184844,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
124,1,33,33,0.015151515151515152,0.4,0.43801246859498943,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "
417,1,24,24,0.18115942028985507,0.7,0.6547085764200928,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
308,1,17,17,0.27941176470588236,0.6,0.5786554663448439,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . 
275,1,13,13,0.02564102564102564,0.8,0.7427937500509012,"an entertaining , colorful , action-filled crime story with an intimate heart . "
785,1,23,23,0.2648221343873518,0.7,0.5091003849030892,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . "
611,1,10,10,-0.022222222222222223,1.0,0.5533412941639833,the performances take the movie to a higher level . 
79,0,44,44,0.28118393234672306,0.4,0.5705501576993215,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . 
481,1,5,5,0.2,1.0,0.3800511855127153,funny but perilously slight . 
534,1,9,9,-0.3333333333333333,1.0,0.6401972157661241,i just loved every minute of this film . 
781,0,6,6,0.3333333333333333,1.0,0.9410364680437764,at once half-baked and overheated . 
36,1,26,26,0.14461538461538462,0.5,0.7561190872655181,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . "
5,1,21,21,0.3142857142857143,0.6,0.8063397124602181,"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women . "
327,1,12,12,0.0,0.8,0.7571591025281109,"it proves quite compelling as an intense , brooding character study . "
342,0,26,26,0.28,0.5,0.632363403013972,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . "
158,1,33,33,0.26136363636363635,0.4,0.4967274163625088,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . "
744,1,5,5,-0.6,1.0,0.6120116705094583,one from the heart . 
573,1,4,4,0.0,1.0,0.6708087054308488,lovely and poignant . 
545,0,19,19,0.40350877192982454,0.7,0.6667495541170017,"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . "
529,0,27,27,0.06552706552706553,0.3,0.4279034263365351,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . "
485,1,17,17,0.4852941176470588,0.7,0.8374693017565543,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 
228,1,16,16,0.16666666666666666,0.6,0.5875506381875011,it provides an honest look at a community striving to anchor itself in new grounds . 
685,0,16,16,-0.06666666666666667,0.7,0.5989412472398727,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
212,0,15,15,-0.02857142857142857,0.7,0.3421334385537587,"the entire movie is about a boring , sad man being boring and sad . "
303,1,8,8,0.07142857142857142,1.0,0.8058546660112719,"entertains by providing good , lively company . "
32,1,8,8,0.0,1.0,0.8135636572486685,"a gorgeous , witty , seductive movie . "
385,0,32,32,0.38306451612903225,0.6,0.4623713541067606,"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . "
513,0,31,31,0.30752688172043013,0.8,0.11181712264734016,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
160,0,26,26,0.26153846153846155,0.6,0.6862259804014609,"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . "
149,1,30,30,0.2597701149425287,0.4,0.36412944185561447,"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . "
264,0,18,18,0.39869281045751637,0.7,0.7625918883169922,"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . "
435,1,8,8,0.14285714285714285,1.0,0.5916041472936786,a marvel like none you 've seen . 
220,1,19,19,0.5555555555555556,0.8,0.5400923874142356,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . 
678,1,27,27,0.3504273504273504,0.6,0.6761398230117663,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
677,1,16,16,0.25,0.6,0.5978934556799177,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . "
602,1,11,11,0.09090909090909091,0.9,0.5371511596250208,"instead , he shows them the respect they are due . "
784,1,11,11,0.45454545454545453,0.9,0.9035448376673293,very psychoanalytical -- provocatively so -- and also refreshingly literary . 
