id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
608,1,24,24,24,0.8115942028985508,0.9,0.9405429146752338,False,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . ","highbrow self-appointed guardians of culture need non apply , but those who loved cool as ice have at endure found a worthy follow-up . "
121,1,24,24,24,0.8913043478260869,1.0,0.9980053820802068,False,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done then 
471,0,17,17,17,0.7794117647058824,0.9,0.9431324704671434,False,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ","adult will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . "
252,1,9,9,9,1.0,1.0,0.9999999999999998,False,blanchett 's performance confirms her power once again . ,blanchett 's performance confirms her power once again . 
175,1,17,17,17,1.0,1.0,1.0,False,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ","bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
814,0,23,23,23,1.0,1.0,0.9999999999999999,False,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . "
321,0,7,7,7,1.0,1.0,1.0,False,but it could have been worse . ,but it could have been worse . 
695,1,26,26,26,0.9076923076923077,0.9,0.9968844592754668,False,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to period time ; your dvd player will do it for you . "
707,0,11,11,11,1.0,1.0,1.0,False,no telegraphing is too obvious or simplistic for this movie . ,no telegraphing is too obvious or simplistic for this movie . 
619,0,10,10,9,0.8333333333333334,1.0,0.9814604978758159,False,an unclassifiably awful study in self - and audience-abuse . ,an unclassifiably awful study in ego - and audience-step . 
468,1,14,14,14,1.0,1.0,1.0,False,the characters are interesting and often very creatively constructed from figure to backstory . ,the characters are interesting and often very creatively constructed from figure to backstory . 
617,0,31,31,31,1.0,1.0,1.0,False,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . ","the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . "
271,0,7,7,7,1.0,1.0,1.0,False,as unseemly as its title suggests . ,as unseemly as its title suggests . 
205,1,10,10,10,0.7777777777777778,1.0,0.9840054877744143,True,falls neatly into the category of good stupid fun . ,falls neatly into the category of good stupid sport . 
560,0,17,17,17,1.0,1.0,1.0,False,do n't be fooled by the impressive cast list - eye see you is pure junk . ,do n't be fooled by the impressive cast list - eye see you is pure junk . 
68,1,6,6,6,1.0,1.0,1.0,False,good old-fashioned slash-and-hack is back ! ,good old-fashioned slash-and-hack is back ! 
653,0,17,17,17,0.8970588235294118,0.9,0.9833865897446006,False,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ","a lacklustre , unessential continuation to the classic disney adaptation of j.m. barrie 'southward peter pan . "
538,0,22,22,22,1.0,1.0,1.0000000000000002,False,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ","it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . "
633,1,13,13,13,1.0,1.0,0.9999999999999998,False,"still , as a visual treat , the film is almost unsurpassed . ","still , as a visual treat , the film is almost unsurpassed . "
591,0,9,9,9,1.0,1.0,1.0000000000000002,False,i got a headache watching this meaningless downer . ,i got a headache watching this meaningless downer . 
792,1,5,5,5,1.0,1.0,1.0000000000000002,False,it 's fun lite . ,it 's fun lite . 
44,0,19,19,19,0.4619883040935672,0.8,0.4942163598122991,False,"the title not only describes its main characters , but the lazy people behind the camera as well . ","the title not only describes its main characters , but the lazy masses butt the camera as well . "
73,1,24,24,24,1.0,1.0,1.0000000000000002,False,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
417,1,24,24,24,0.8623188405797102,1.0,0.9730245064015975,False,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","uses sharp humor and penetration into human nature to examine class conflict , adolescent yearn , the roots of friendship and sexual identity . "
668,0,15,15,15,0.8857142857142857,1.0,0.9872755198685883,False,there are plot holes big enough for shamu the killer whale to swim through . ,there are game holes big enough for shamu the killer whale to swim through . 
634,1,20,20,20,0.8315789473684211,0.9,0.7440796502249067,False,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ","harris overtop the screen , employ his frailty to suggest the ravages of a life of corruption and ruthlessness . "
55,1,7,7,7,1.0,1.0,1.0000000000000002,False,"a tender , heartfelt family drama . ","a tender , heartfelt family drama . "
691,1,29,29,27,0.7777777777777778,0.8,0.9905812237732529,False,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . ","an effectively creepy , fright-inducing ( not fearfulness-reducing ) film from japanese director hideo nakata , who demand the superstitious curse on chain letters and actually applies it . "
17,1,32,32,32,0.9112903225806451,1.0,0.9745533569459284,False,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ","audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory riotous as she was in amélie . "
846,1,10,10,10,0.8222222222222222,1.0,0.9992368270210953,False,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedy about alienation , separation and departure . "
201,1,33,33,33,0.8636363636363636,0.8,0.9850609888681489,False,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . ","inside the film 's conflict-powered plot thither is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . "
800,0,38,38,37,0.8708708708708709,0.8,0.9717738368023224,False,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ","for all its technical virtuosity , the film is therefore mired in juvenile and nigh-xenophobic pedagogy that it 's enough to gain one yen for the day when godard can no longer handle the rigors of filmmaking . "
107,1,21,21,21,0.6285714285714286,0.8,0.8289255334409829,False,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring nigh . 
291,0,28,28,28,1.0,1.0,1.0,False,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . "
799,1,18,18,18,1.0,1.0,1.0,False,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ","a tender , witty , captivating film about friendship , love , memory , trust and loyalty . "
463,0,25,25,25,1.0,1.0,1.0,False,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ","some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . "
767,1,17,17,17,1.0,1.0,1.0,False,a film about a young man finding god that is accessible and touching to the marrow . ,a film about a young man finding god that is accessible and touching to the marrow . 
582,0,41,41,41,0.8878048780487805,1.0,0.9870886167719088,False,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","despite all demonstrate to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . "
824,0,19,19,19,0.9649122807017544,1.0,0.9962398092946917,False,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,late marriage 'second stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . 
12,0,19,19,19,0.9883040935672515,1.0,0.9978941310888083,False,... the film suffers from a lack of humor ( something needed to balance out the violence ) ... ,... the picture suffers from a lack of humor ( something needed to balance out the violence ) ... 
625,1,15,15,15,0.7333333333333333,0.9,0.9551318983706844,False,for the most part stevens glides through on some solid performances and witty dialogue . ,for the most start stevens glides done on some solid performances and witty dialogue . 
341,1,23,23,23,1.0,1.0,1.0,False,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . 
442,0,21,21,21,0.8761904761904762,0.9,0.9868188641858767,False,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . ,the notion that flunk buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . 
585,0,18,18,18,0.9084967320261438,0.9,0.977851118332774,False,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ","I of those pictures whose call , if rather precious , premise is undercut by amateurish execution . "
234,1,8,8,8,1.0,1.0,1.0,False,affleck and jackson are good sparring partners . ,affleck and jackson are good sparring partners . 
562,0,13,13,12,0.6666666666666666,1.0,0.9744071276396439,True,scorsese does n't give us a character worth giving a damn about . ,scorsese does northward't springiness us a character worth giving a damn about . 
46,0,17,17,17,1.0,1.0,1.0000000000000002,False,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
568,0,36,36,35,0.573109243697479,0.6,0.8849385409169546,False,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ","it does nada young with the old story , except to show fisticuffs in this kind of stop-cristal slow motion that makes the pack rumbles look like they 're being streamed complete a 28k modem . "
743,0,28,28,28,0.91005291005291,1.0,0.97888978314504,True,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ","you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as absolutely diabolical as this . "
661,0,24,24,24,0.7898550724637681,1.0,0.9941307934235359,False,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ","it 's another video movie photographed like a film , with the bad lighting that 's often written sour as indie flick naturalism . "
314,1,20,20,20,0.9263157894736842,1.0,0.992772825751447,False,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it is great summertime fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
218,0,12,12,12,1.0,1.0,0.9999999999999998,False,"all that 's missing is the spontaneity , originality and delight . ","all that 's missing is the spontaneity , originality and delight . "
626,0,14,14,13,0.8461538461538461,0.9,0.9994330904457102,False,this flick is about as cool and crowd-pleasing as a documentary can get . ,this flick is about as cool and gang-pleasing as a documentary can get . 
185,1,17,17,17,0.8676470588235294,0.9,0.9928264974949875,False,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","a must-see for the david mamet enthusiast and for anyone who appreciates healthy , stylish moviemaking . "
541,1,9,9,9,1.0,1.0,1.0,False,the most compelling wiseman epic of recent years . ,the most compelling wiseman epic of recent years . 
539,0,6,6,6,0.7333333333333333,1.0,0.9549361007044492,False,do not see this film . ,do not envision this film . 
776,0,25,25,25,0.8533333333333334,0.9,0.9817041438067623,False,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` dame flicks ' go , this one is pretty miserable , recur to string-pulling rather than legitimate grapheme development and intelligent plotting . "
189,0,27,27,27,0.8461538461538461,0.9,0.976022330176449,False,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? ","its story whitethorn be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? "
678,1,27,27,26,0.9323076923076923,0.9,0.9926173538637318,False,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ","the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is northward't even all that dumb . "
51,1,19,19,18,0.8562091503267973,1.0,0.989044848022852,False,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-behave drama . "
764,1,13,13,13,0.6153846153846154,1.0,0.7674349325060922,True,"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to necessitate off ... the other direction . "
506,1,12,12,12,1.0,1.0,1.0000000000000002,False,"crackerjack entertainment -- nonstop romance , music , suspense and action . ","crackerjack entertainment -- nonstop romance , music , suspense and action . "
720,1,23,23,23,1.0,1.0,1.0,False,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . 
754,1,14,14,14,0.7802197802197802,0.9,0.9270490943675457,False,the film will play equally well on both the standard and giant screens . ,the film bequeath play equally well on both the standard and giant screens . 
597,0,26,26,25,0.7533333333333333,0.9,0.9790779546726311,False,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather daze , but ultimately a bountiful-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
466,1,27,27,27,0.8746438746438746,0.9,0.9927138209877858,False,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ","the inspirational screenplay by mike rich covers a lot of ground , perhaps besides much , but ties things together , neatly , by the stop . "
25,0,27,27,27,0.7663817663817664,0.9,0.9907528098080448,False,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","nicks , seemingly uncertain what 's start to make mass jape , runs the gamut from stale parody to raunchy sexuality gags to formula amorous comedy . "
534,1,9,9,9,0.5555555555555556,1.0,0.8381266140107192,False,i just loved every minute of this film . ,i just know every minute of this film . 
499,1,29,29,29,1.0,1.0,0.9999999999999999,False,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . "
555,0,31,31,31,0.8451612903225807,0.8,0.9653964817631426,False,"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ","... plot holes so large and obvious a marching band power as well be stomping through them in clown clothes , playing a college football campaign song on untuned instrument . "
669,1,18,18,18,0.869281045751634,0.9,0.9923470591223564,False,"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ","preaches to II completely different choir at the same time , which is a pretty amazing accomplishment . "
746,1,6,6,6,1.0,1.0,1.0,False,people cinema at its finest . ,people cinema at its finest . 
831,1,9,9,9,0.7777777777777778,1.0,0.9433786829918039,True,it 's made with deftly unsettling genre flair . ,it 's made with dextrously unsettling genre flair . 
752,0,25,25,25,0.8666666666666667,0.8,0.9956994129552432,False,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,like watching a dress rehearsal the week before the show last up : everything 'siemens in place but something 's just a little off-kilter . 
571,0,32,32,32,0.9112903225806451,0.9,0.9955496355164232,False,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . ","passable entertainment , but it 's the kind of motion picture that wo n't make much of a spattering when it 's released , and will not be remembered long afterwards . "
863,0,34,34,34,0.9607843137254902,0.9,0.9992691029706418,False,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcanum can alienate even the savviest audiences . "
660,1,32,32,32,0.8991935483870968,1.0,0.9932404337120013,False,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ","like mike is a winner for kids , and no doubt a winner for lil stoop wow , who can now add movies to the list of things he does well . "
263,1,13,13,13,0.9230769230769231,1.0,0.9933394623028641,False,"chilling , well-acted , and finely directed : david jacobson 's dahmer . ","scary , well-acted , and finely directed : david jacobson 's dahmer . "
268,0,24,24,24,1.0,1.0,0.9999999999999999,False,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 
815,1,5,5,5,1.0,1.0,1.0,False,a delightful coming-of-age story . ,a delightful coming-of-age story . 
725,1,22,22,22,1.0,1.0,0.9999999999999998,False,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ","( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . "
133,0,36,36,36,0.9492063492063492,1.0,0.9997547016736253,False,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ","the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most fabled of asian hitmen , is too scattershot to take hold . "
60,1,21,21,20,0.8842105263157894,0.9,0.9822513346802391,False,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n'liothyronine stand a chance alone , but together they are magnificent . "
174,1,16,16,16,0.8666666666666667,1.0,0.9890607231553912,False,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! ,if you dig on david mamet 'entropy mind tricks ... rent this movie and enjoy ! 
323,1,8,8,8,1.0,1.0,0.9999999999999999,False,a painfully funny ode to bad behavior . ,a painfully funny ode to bad behavior . 
80,1,18,18,18,0.9607843137254902,0.9,0.9994970853821413,False,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,the draw ( for `` big bad dear '' ) is a solid performance by arliss howard . 
196,1,17,17,17,0.8970588235294118,1.0,0.9968372078397977,False,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , too , is this comedy about mild culture clashing in now 's new delhi . "
450,1,27,27,27,0.9544159544159544,1.0,0.9367282380055812,False,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting picture that allows the seeds of the imagination to bourgeon . "
553,1,22,22,22,0.8701298701298701,1.0,0.9850029936906364,False,"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' ","so unassuming and pure of heart , you ca n't help but warmly unfold your arms and yell ` safe ! ' "
259,1,25,25,25,0.96,1.0,0.9976979510590428,False,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the ridiculousness of its protagonist 's plight . 
54,0,21,21,21,0.6857142857142857,0.9,0.912465910239438,False,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,so devoid of any kind of intelligible story that it makes films wish xxx and collateral damage seem like attentive treatises 
567,1,20,20,20,0.968421052631579,1.0,0.9979363418085617,False,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ","feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 'south narcotics noir to life . "
153,0,10,10,10,1.0,1.0,1.0,False,the heavy-handed film is almost laughable as a consequence . ,the heavy-handed film is almost laughable as a consequence . 
437,1,28,28,28,1.0,1.0,1.0,False,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . ","immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . "
357,0,20,20,20,0.7684210526315789,0.9,0.7541452234396757,False,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . ,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than niggling theft of your time . 
