id,pred_label,num_words,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text
713,0,22,22,0.15151515151515152,0.6,0.6529593149738441,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . 
209,0,25,25,-0.15333333333333332,0.3,0.11342153435985203,"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . "
779,0,14,14,-0.23076923076923078,0.6,0.4092927395459311,"prurient playthings aside , there 's little to love about this english trifle . "
672,0,20,20,0.031578947368421054,0.4,-0.19591603511908148,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
373,0,16,16,0.1,0.6,0.5129430257271832,not since freddy got fingered has a major release been so painful to sit through . 
111,0,16,16,0.06666666666666667,0.6,0.7075656862736786,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . "
435,1,8,8,0.14285714285714285,1.0,0.5916041472936786,a marvel like none you 've seen . 
840,0,27,27,0.07692307692307693,0.5,0.7100881683358917,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . "
859,1,15,15,0.4666666666666667,0.8,0.7213202076904436,"add yet another hat to a talented head , clooney 's a good director . "
408,0,27,27,0.2022792022792023,0.4,0.11097124215624059,"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . "
66,1,17,17,0.47058823529411764,0.9,0.31840127969284854,"if you 're hard up for raunchy college humor , this is your ticket right here . "
517,1,21,21,0.3142857142857143,0.8,0.40263818372288396,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . "
715,0,29,29,0.17733990147783252,0.5,0.20241404994801082,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . "
684,1,15,15,-0.14285714285714285,0.7,0.47075855042422216,"a study in shades of gray , offering itself up in subtle plot maneuvers ... "
356,1,26,26,0.13230769230769232,0.6,0.5137034505014454,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
413,0,18,18,0.20261437908496732,0.6,0.8363405374752672,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . 
839,0,12,12,0.15151515151515152,0.8,0.699255450169741,but this films lacks the passion required to sell the material . 
820,1,24,24,0.18840579710144928,0.4,0.5537507713250068,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . "
755,1,16,16,-0.11666666666666667,0.6,0.5915211503082353,"... a fun little timewaster , helped especially by the cool presence of jean reno . "
819,0,33,33,-0.007575757575757576,0.2,0.03999222471771802,"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . "
318,0,21,21,-0.20952380952380953,0.3,0.24827517513184844,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
679,1,12,12,0.5151515151515151,0.9,0.7747611603328697,filmmakers who can deftly change moods are treasures and even marvels . 
18,0,10,10,-0.1111111111111111,1.0,0.7235834863577337,... the movie is just a plain old monster . 
361,0,21,21,0.01904761904761905,0.5,0.637355519260168,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "
608,1,24,24,0.15217391304347827,0.5,0.7354137667583738,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
121,1,24,24,0.021739130434782608,0.3,0.2209257495656922,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so 
471,0,17,17,-0.029411764705882353,0.6,0.6371086373661092,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . "
252,1,9,9,0.0,1.0,0.8319838164804206,blanchett 's performance confirms her power once again . 
175,1,17,17,0.35294117647058826,0.7,0.6404226830413935,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
814,0,23,23,0.47035573122529645,0.7,0.8933654668173827,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . "
321,0,7,7,0.6190476190476191,1.0,0.709332191976017,but it could have been worse . 
695,1,26,26,0.13230769230769232,0.5,0.6048937247213706,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
707,0,11,11,0.23636363636363636,0.9,-0.2980233350261973,no telegraphing is too obvious or simplistic for this movie . 
619,0,10,10,0.3333333333333333,1.0,0.5384007192395701,an unclassifiably awful study in self - and audience-abuse . 
468,1,14,14,0.31868131868131866,0.9,0.6566213969731156,the characters are interesting and often very creatively constructed from figure to backstory . 
617,0,31,31,0.5311827956989247,0.6,-0.1938262615096535,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . "
271,0,7,7,0.42857142857142855,1.0,0.6163285740869505,as unseemly as its title suggests . 
205,1,10,10,0.15555555555555556,1.0,0.536809820660839,falls neatly into the category of good stupid fun . 
560,0,17,17,0.23529411764705882,0.6,0.7672520518673084,do n't be fooled by the impressive cast list - eye see you is pure junk . 
68,1,6,6,-0.3333333333333333,1.0,0.02162225114168998,good old-fashioned slash-and-hack is back ! 
653,0,17,17,0.5294117647058824,0.8,0.707637223678651,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
538,0,22,22,0.30735930735930733,0.5,0.6223163741888074,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . "
633,1,13,13,0.0,0.8,0.6510019222877994,"still , as a visual treat , the film is almost unsurpassed . "
591,0,9,9,0.3333333333333333,1.0,0.9382475165698254,i got a headache watching this meaningless downer . 
792,1,5,5,0.4,1.0,0.8595680145530695,it 's fun lite . 
44,0,19,19,0.21637426900584794,0.6,0.40942536420235165,"the title not only describes its main characters , but the lazy people behind the camera as well . "
73,1,24,24,0.2753623188405797,0.7,0.5836775565526263,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
417,1,24,24,0.18115942028985507,0.7,0.6547085764200928,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . "
668,0,15,15,0.08571428571428572,0.6,0.4589173878396283,there are plot holes big enough for shamu the killer whale to swim through . 
634,1,20,20,0.42105263157894735,0.8,0.7390169761092272,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
55,1,7,7,0.3333333333333333,1.0,0.8767251025736819,"a tender , heartfelt family drama . "
691,1,29,29,0.35960591133004927,0.6,0.7156816699657129,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . "
17,1,32,32,0.012096774193548387,0.4,0.6885126114764086,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . "
846,1,10,10,0.2,1.0,-0.057470823722267646,"an absurdist comedy about alienation , separation and loss . "
201,1,33,33,0.17045454545454544,0.4,0.5437955576570687,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . "
800,0,38,38,0.004267425320056899,0.3,0.5494599158315269,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . "
107,1,21,21,0.10476190476190476,0.6,0.2785768070621472,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . 
291,0,28,28,0.19047619047619047,0.5,0.1769639516746988,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . "
799,1,18,18,0.5294117647058824,0.8,0.8782013977257341,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . "
463,0,25,25,-0.04,0.4,0.6700816511134561,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . "
767,1,17,17,0.25,0.8,0.7896380435283877,a film about a young man finding god that is accessible and touching to the marrow . 
582,0,41,41,0.24390243902439024,0.3,0.291815380699329,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . "
824,0,19,19,0.3216374269005848,0.7,0.8529827163287221,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . 
12,0,19,19,0.5789473684210527,0.8,0.8128747655674134,... the film suffers from a lack of humor ( something needed to balance out the violence ) ... 
625,1,15,15,-0.06666666666666667,0.7,0.6101208516819113,for the most part stevens glides through on some solid performances and witty dialogue . 
341,1,23,23,0.3438735177865613,0.7,0.7230255263473273,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . 
442,0,21,21,0.580952380952381,0.8,0.33429560192132457,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . 
585,0,18,18,0.37254901960784315,0.7,0.6591195867631144,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . "
234,1,8,8,0.35714285714285715,1.0,0.7580755326433721,affleck and jackson are good sparring partners . 
562,0,13,13,0.20512820512820512,0.8,0.5313613930198567,scorsese does n't give us a character worth giving a damn about . 
46,0,17,17,0.2647058823529412,0.7,-0.18907301743328,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
568,0,36,36,-0.0380952380952381,0.1,0.4206492217336488,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . "
743,0,28,28,0.17989417989417988,0.7,0.006326772490511959,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . "
661,0,24,24,0.2028985507246377,0.5,0.42829704276971875,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . "
314,1,20,20,0.28421052631578947,0.5,0.6225829253170853,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . 
218,0,12,12,0.06060606060606061,0.9,0.27449989886948933,"all that 's missing is the spontaneity , originality and delight . "
626,0,14,14,0.38461538461538464,0.9,0.6037767591761475,this flick is about as cool and crowd-pleasing as a documentary can get . 
185,1,17,17,0.029411764705882353,0.6,0.6837210608765613,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . "
541,1,9,9,0.2222222222222222,1.0,0.8998371065415136,the most compelling wiseman epic of recent years . 
539,0,6,6,0.06666666666666667,1.0,0.523101072493756,do not see this film . 
776,0,25,25,0.18666666666666668,0.6,0.6969325951006341,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . "
189,0,27,27,0.014245014245014245,0.3,0.676303623433656,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? "
678,1,27,27,0.3504273504273504,0.6,0.6761398230117663,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
51,1,19,19,-0.07602339181286549,0.5,0.6238916006946168,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . "
764,1,13,13,0.38461538461538464,0.8,0.8026444561665433,"movie fans , get ready to take off ... the other direction . "
506,1,12,12,0.3939393939393939,0.9,0.7983116531315578,"crackerjack entertainment -- nonstop romance , music , suspense and action . "
720,1,23,23,0.2727272727272727,0.6,0.7921964067346898,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . 
754,1,14,14,0.18681318681318682,0.7,0.7993467721225457,the film will play equally well on both the standard and giant screens . 
597,0,26,26,-0.003076923076923077,0.4,0.34199395926406034,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
466,1,27,27,0.2934472934472934,0.5,0.7495758464387497,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . "
25,0,27,27,0.1396011396011396,0.4,0.2642951061733404,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . "
534,1,9,9,-0.3333333333333333,1.0,0.6401972157661241,i just loved every minute of this film . 
499,1,29,29,0.35467980295566504,0.5,0.7008452984255872,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . "
555,0,31,31,0.13118279569892474,0.3,0.5518109219842873,"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . "
669,1,18,18,0.7124183006535948,0.8,0.6642135792048453,"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . "
746,1,6,6,0.06666666666666667,1.0,0.5221473828825575,people cinema at its finest . 
831,1,9,9,0.5555555555555556,1.0,0.7202732662905488,it 's made with deftly unsettling genre flair . 
752,0,25,25,0.25333333333333335,0.8,0.8670998218076308,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . 
571,0,32,32,0.08064516129032258,0.5,0.2832578125382591,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . "
863,0,34,34,0.32620320855614976,0.5,0.7135055622543462,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . "
660,1,32,32,0.17338709677419356,0.6,0.7025912500596021,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
263,1,13,13,0.23076923076923078,0.8,0.7002448519302219,"chilling , well-acted , and finely directed : david jacobson 's dahmer . "
268,0,24,24,-0.10144927536231885,0.4,0.6809150163023628,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 
815,1,5,5,0.4,1.0,0.8931238902320955,a delightful coming-of-age story . 
725,1,22,22,0.18614718614718614,0.5,0.6275236054403295,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . "
133,0,36,36,0.24761904761904763,0.7,0.8124423932374994,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . "
60,1,21,21,0.3238095238095238,0.5,0.8092565988138817,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . "
174,1,16,16,0.38333333333333336,0.7,0.5402937224563565,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! 
323,1,8,8,0.07142857142857142,1.0,0.6749969905138529,a painfully funny ode to bad behavior . 
80,1,18,18,0.29411764705882354,0.7,0.6734949782263325,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . 
196,1,17,17,0.16176470588235295,0.7,0.20172825201941774,"so , too , is this comedy about mild culture clashing in today 's new delhi . "
450,1,27,27,0.21367521367521367,0.6,0.7124292985472684,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . "
553,1,22,22,0.12554112554112554,0.4,0.6391487729519502,"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' "
259,1,25,25,0.38666666666666666,0.8,0.7965970539191273,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . 
54,0,21,21,0.17142857142857143,0.6,0.2614107437306961,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises 
567,1,20,20,0.4842105263157895,0.8,0.816122665648726,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . "
153,0,10,10,0.28888888888888886,1.0,0.7633397025003875,the heavy-handed film is almost laughable as a consequence . 
437,1,28,28,0.35978835978835977,0.6,0.8108326422408214,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . "
357,0,20,20,-0.031578947368421054,0.4,0.23593552608893648,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . 
620,0,27,27,0.3504273504273504,0.6,0.2441143630445131,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . 
734,0,9,9,-0.2222222222222222,1.0,0.4806007467447162,this is n't even madonna 's swept away . 
43,1,11,11,0.3090909090909091,0.9,0.746716016021532,holm ... embodies the character with an effortlessly regal charisma . 
440,0,45,45,0.048484848484848485,0.3,-0.30643682372052616,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
294,1,37,37,0.24924924924924924,0.7,0.6698243934367814,"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . "
159,1,11,11,0.3090909090909091,0.9,0.745364292384618,"like leon , it 's frustrating and still oddly likable . "
57,0,11,11,0.2727272727272727,0.9,0.9069674498836372,the cold turkey would 've been a far better title . 
649,0,31,31,-0.12688172043010754,0.3,0.5045356610788471,the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . 
472,1,28,28,0.3544973544973545,0.8,0.732066079833659,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . 
355,0,10,10,-0.3333333333333333,1.0,0.37617248169852957,there is no pleasure in watching a child suffer . 
389,1,14,14,-0.07692307692307693,0.7,0.5291760784000028,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . "
70,0,27,27,0.1737891737891738,0.6,0.3660661940826327,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
213,1,23,23,0.3438735177865613,0.6,0.28412738302021506,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . "
360,1,14,14,0.12087912087912088,0.7,0.5013827856718117,` easily my choice for one of the year 's best films . ' 
851,0,22,22,0.14285714285714285,0.5,0.5938402843091052,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . "
693,0,20,20,0.3368421052631579,0.7,0.8259798182387277,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . "
659,0,19,19,0.2046783625730994,0.6,0.3177238617851697,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
615,0,28,28,0.047619047619047616,0.4,0.27796695085443507,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . "
269,0,20,20,-0.23157894736842105,0.3,0.13112331925455772,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
852,0,5,5,-0.6,1.0,-0.11860940970202752,part low rent godfather . 
744,1,5,5,-0.6,1.0,0.6120116705094583,one from the heart . 
139,0,9,9,0.2777777777777778,1.0,0.7154864151081644,it 's not the ultimate depression-era gangster movie . 
495,1,19,19,0.30994152046783624,0.6,0.8483061921474985,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
401,1,28,28,0.30687830687830686,0.6,0.6047804352384023,"the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine "
627,0,6,6,0.2,1.0,0.8064882636548091,nervous breakdowns are not entertaining . 
439,1,16,16,-0.06666666666666667,0.5,0.6290944827290048,yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . 
566,0,17,17,0.3235294117647059,0.9,0.6150763262511341,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
258,0,15,15,-0.02857142857142857,0.6,0.5803022914837886,`` the time machine '' is a movie that has no interest in itself . 
163,0,44,44,0.09090909090909091,0.1,0.31107281702817,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? "
226,0,13,13,0.46153846153846156,0.9,0.8067759208210465,"of course , by more objective measurements it 's still quite bad . "
789,0,40,40,0.1358974358974359,0.3,0.06449618234561093,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . "
402,0,24,24,0.4855072463768116,0.8,0.5015365256143169,"however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust . "
639,0,8,8,0.7857142857142857,1.0,0.9862834174880797,indifferently implausible popcorn programmer of a movie . 
199,0,30,30,0.06206896551724138,0.4,0.6880580163776053,"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . "
703,0,36,36,0.31746031746031744,0.6,0.6346331784602569,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal "
427,1,29,29,0.10344827586206896,0.6,0.6541498809402725,"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order "
162,0,27,27,0.07692307692307693,0.3,0.6041978443653512,"there seems to be no clear path as to where the story 's going , or how long it 's going to take to get there . "
480,1,29,29,0.32019704433497537,0.5,0.5932255328513473,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . "
636,1,24,24,0.17391304347826086,0.4,0.5001871635534361,"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . "
644,1,33,33,0.5151515151515151,0.8,0.7861487447252412,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . "
329,0,19,19,0.3684210526315789,0.7,0.5889666960470604,"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . "
40,1,19,19,0.2631578947368421,0.7,0.6523888254562522,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . "
30,1,28,28,0.32275132275132273,0.6,0.7545955436033219,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
552,0,21,21,0.21904761904761905,0.6,0.6969537240748961,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . 
614,1,15,15,0.4095238095238095,0.8,0.6215432728711419,"against all odds in heaven and hell , it creeped me out just fine . "
842,0,15,15,0.18095238095238095,0.8,0.6145616566252342,"a better title , for all concerned , might be swept under the rug . "
656,0,13,13,0.6153846153846154,0.9,0.4492447434466192,"so much facile technique , such cute ideas , so little movie . "
447,1,23,23,0.383399209486166,0.7,0.5811107503519369,"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . "
780,1,11,11,0.23636363636363636,0.9,0.6343702162171021,a grimly competent and stolid and earnest military courtroom drama . 
559,0,15,15,0.18095238095238095,0.7,0.6236597114075881,"if the first men in black was money , the second is small change . "
322,0,6,6,0.06666666666666667,1.0,0.6248290815917731,that 's pure pr hype . 
412,0,16,16,0.26666666666666666,0.7,0.457792494472834,the movie 's accumulated force still feels like an ugly knot tightening in your stomach . 
367,1,12,12,0.36363636363636365,0.9,0.7970770542062404,there has always been something likable about the marquis de sade . 
230,0,20,20,0.21052631578947367,0.6,0.0773008027487043,reign of fire looks as if it was made without much thought -- and is best watched that way . 
312,1,15,15,0.21904761904761905,0.8,0.4715000115080192,i 'll bet the video game is a lot more fun than the film . 
782,1,31,31,0.24301075268817204,0.5,0.3193847249944203,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
594,1,30,30,0.21839080459770116,0.8,0.6897579008558667,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . "
388,0,12,12,-0.09090909090909091,0.8,0.4296407660342447,when leguizamo finally plugged an irritating character late in the movie . 
651,0,21,21,0.26666666666666666,0.6,0.44684261344983545,"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . "
750,0,22,22,0.21212121212121213,0.7,0.5838793263722653,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . "
147,0,26,26,-0.16923076923076924,0.3,-0.04727286868467018,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . 
638,1,27,27,0.008547008547008548,0.4,0.41006306151016186,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . 
282,0,29,29,0.07389162561576355,0.4,0.2455027570136241,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
242,0,12,12,0.48484848484848486,0.9,0.9003832529574823,it all feels like a monty python sketch gone horribly wrong . 
