id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,text,aug_text
370,0,24,24,24,0.34057971014492755,0.7,0.8462394496446101,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ","partway through determine this saccharine , easter-egg-colorize concoction , you realize that it is made up of three episodes of a rejected tv show . "
591,0,8,8,8,0.2857142857142857,1.0,0.9142208389297867,i got a headache watching this meaningless downer . ,unity acquire a vexation watching this meaningless downer . 
196,1,14,14,14,0.6263736263736264,0.8,0.9587547952514686,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , also , is this comedy about mild culture clashing in nowadays 's raw delhi . "
721,1,7,7,7,0.7142857142857143,1.0,0.7967705185012008,"a poignant , artfully crafted meditation on mortality . ","a poignant , artfully crafted speculation on mortality . "
71,1,26,26,26,0.24307692307692308,0.5,0.5299461978570598,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","finely nuanced in mood tics and dialogue , this bedchamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but rather human berling . "
46,0,16,16,16,0.5166666666666667,0.8,0.9737046709190182,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
677,1,14,14,14,0.7802197802197802,0.9,0.9624834874960643,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ","majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . "
233,0,14,14,14,0.45054945054945056,0.7,0.9970833429310209,i 'd have to say the star and director are the big problems here . ,i 'd have to say the star and director are the big problems here . 
791,1,33,33,33,0.4015151515151515,0.6,0.8304710166416344,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychical abilities offers a solid build-up , a terrific climax , and some decent chills along the way . "
296,0,26,26,26,0.04,0.4,0.8836086612607605,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the perceptivity and punch this picture so conspicuously lacks . 
81,0,22,22,22,0.41125541125541126,0.6,0.7658252769808978,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","common might want to hang onto that ski mask , as looting may be the only way to salary for his next project . "
851,0,21,21,21,0.24761904761904763,0.5,0.9624170164570713,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . "
103,1,12,12,12,0.36363636363636365,0.8,0.3737576554232456,"a gripping movie , played with performances that are all understated and touching . ","a gripping movie , played with execution that are all understated and touching . "
821,1,16,16,16,0.4,0.8,0.8007820294141131,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting and direct , with ghost imagery that shows just enough to keep us on our toes . "
836,0,19,19,19,0.6491228070175439,0.8,0.9795995691895996,"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ","it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . "
464,0,15,15,15,0.8666666666666667,1.0,0.9855971326124763,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . 
650,0,8,8,8,0.9285714285714286,1.0,0.9557055264693195,"too slow , too long and too little happens . ","too slow , too long and too little bechance . "
373,0,15,15,15,0.5428571428571428,0.9,0.9119806563314615,not since freddy got fingered has a major release been so painful to sit through . ,not since freddy got fingered has a major release been so painful to sit through . 
166,0,28,28,28,0.5925925925925926,0.9,0.6587898981240902,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ","characters still take to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . "
379,0,16,16,16,0.43333333333333335,0.7,0.9608060436730764,tries to add some spice to its quirky sentiments but the taste is all too familiar . ,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
363,0,19,19,19,0.4502923976608187,0.5,0.982224987319563,it 's a grab bag of genres that do n't add up to a whole lot of sense . ,it 's a grab bag of genres that do north't add up to a whole lot of sense . 
214,0,32,32,32,0.22580645161290322,0.6,0.8705827841011589,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive in its vision of nascent industrialized world politics as a new art form , but far overly clunky , didactic and saddled with scenes that look simply an ill fit for this movie . "
686,1,13,13,13,0.5128205128205128,0.9,0.9520938091307098,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ","more romantic , more emotional and ultimately more satisfying than the teary-eyed original . "
843,0,5,5,5,0.8,1.0,0.9999991858912015,a wildly inconsistent emotional experience . ,a wildly inconsistent emotional experience . 
699,0,6,6,6,1.0,1.0,0.9940088475137531,"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . "
663,1,25,25,25,0.36666666666666664,0.7,0.8713112776353878,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ","it testament grip even viewers who are n't concern in rap , as it cuts to the heart of american society in an unnerving way . "
73,1,20,20,20,0.6421052631578947,0.9,0.957633913202154,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
623,1,11,11,11,0.7090909090909091,0.9,0.9515501621123059,"it is amusing , and that 's all it needs to be . ","it is amusing , and that 's all it needs to be . "
788,1,25,25,25,0.3933333333333333,0.8,0.8519909116324659,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters "
175,1,15,15,15,0.4857142857142857,0.8,0.9761852119918409,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ","bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
546,0,28,28,28,0.35978835978835977,0.6,0.8840401934863565,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead access to creepiness . "
746,1,5,5,4,1.0,1.0,0.9975758984985719,people cinema at its finest . ,people cinema at IT finest . 
866,1,29,29,29,0.3497536945812808,0.8,0.7230658278124659,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ","the far future may be awing to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . "
167,0,9,9,9,0.6111111111111112,1.0,0.9958145268359241,the end result is a film that 's neither . ,the end resolution is a film that 's neither . 
473,1,26,26,26,0.2246153846153846,0.5,0.7665969013149548,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute ascendance of the film 's mood , and buoyed by ternion terrific performances , far from nirvana actually pulls off this stylistic juggling act . "
388,0,11,11,11,0.6727272727272727,0.9,0.9783827269728851,when leguizamo finally plugged an irritating character late in the movie . ,when leguizamo finally plugged an irritating character late in the movie . 
276,1,21,21,21,0.41904761904761906,0.7,0.8813924273893751,"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ","for this rationality and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . "
655,1,12,12,12,0.5454545454545454,0.9,0.44344522625602784,"birthday girl is an amusing joy ride , with some surprisingly violent moments . ","birthday daughter is an amusing joy ride , with some surprisingly fierce moments . "
704,1,14,14,14,0.6703296703296703,0.8,0.9806766875506041,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... 
570,1,24,24,24,0.3115942028985507,0.6,0.8475385780402658,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ","seldahl 's barbara is a precise and moving portrait of someone whose world is release upside down , start by passion and then by illness . "
224,1,24,24,24,0.463768115942029,0.7,0.972070677643655,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ","nothing 's at stake , just a twisty double-cross you can aroma a mile away -- still , the derivative nine king is lots of fun . "
701,0,34,34,34,0.20499108734402852,0.6,0.9376455978236534,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ","even the finest chef calcium n't make a hotdog into anything more than a wienerwurst , and robert de niro ca north't make this movie anything more than a trashy cop buddy comedy . "
332,1,16,16,16,0.6166666666666667,0.9,0.9681038050735886,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . 
57,0,10,10,10,0.7333333333333333,1.0,0.9751581028837133,the cold turkey would 've been a far better title . ,the cold turkey would 've been a far better title . 
234,1,7,7,7,0.7142857142857143,1.0,0.9890688478325884,affleck and jackson are good sparring partners . ,affleck and jackson are good sparring partners . 
855,1,13,13,13,0.5128205128205128,0.8,0.923650774103021,it 's fascinating to see how bettany and mcdowell play off each other . ,it 'second fascinating to see how bettany and mcdowell play off each other . 
323,1,7,7,7,0.8095238095238095,1.0,0.9964746719612041,a painfully funny ode to bad behavior . ,a painfully funny ode to bad behavior . 
410,1,26,26,26,0.3230769230769231,0.6,0.9228013177204634,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . ,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . 
274,1,36,36,36,0.26031746031746034,0.5,0.5533442914551733,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ","it 's intemperately to like a movie about a guy who is perfectly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and destiny , is certainly that . "
67,1,6,6,6,0.6,1.0,0.9953547679637204,"a fast , funny , highly enjoyable movie . ","a fast , funny , highly enjoyable movie . "
216,1,27,27,27,0.16809116809116809,0.5,0.47679759618772294,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,the movie sympathise like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
580,0,23,23,23,0.2490118577075099,0.8,0.6857322827275995,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ","it takes a certain kind of horror movie to restrict as ` worse than expected , ' but ghost ship somehow supervise to coiffe exactly that . "
735,1,22,22,22,0.2987012987012987,0.7,0.9622499903187155,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
322,0,5,5,5,0.0,1.0,0.8319867078646098,that 's pure pr hype . ,that 'entropy pure pr hype . 
217,0,29,29,29,0.1625615763546798,0.6,0.8579173399986484,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","formerly ( kim ) begins to overplay the shock tactics and bait-and-rigging metaphors , you may decide it 'sulphur too high a price to pay for a shimmering picture postcard . "
671,1,27,27,27,0.31054131054131057,0.7,0.9086548654892308,two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,two hours fly by -- opera 'sulphur a pleasure when you do n'tetraiodothyronine have to endure break -- and even a novitiate to the form comes away exhilarated . 
511,1,22,22,22,0.2554112554112554,0.6,0.728913794927851,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a II-actor master class . 
405,1,14,14,13,0.6923076923076923,0.8,0.9253749430386811,"outer-space buffs might love this film , but others will find its pleasures intermittent . ","outer-space buffs might love this film , but others will find IT pleasures intermittent . "
658,1,5,5,5,0.8,1.0,0.9892323257999691,"a smart , witty follow-up . ","a smart , witty follow-up . "
469,0,13,13,13,0.46153846153846156,0.7,0.8214546040008104,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . 
146,1,21,21,21,0.24761904761904763,0.6,0.9129983811822646,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ","about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . "
271,0,6,6,6,1.0,1.0,0.999949598266045,as unseemly as its title suggests . ,as unseemly as its title suggests . 
864,0,5,5,5,0.4,1.0,0.9840973749386095,"dull , lifeless , and amateurishly assembled . ","slow , lifeless , and amateurishly assembled . "
252,1,8,8,8,0.5714285714285714,1.0,0.9008065923157781,blanchett 's performance confirms her power once again . ,blanchett 's performance confirms her power once again . 
551,0,22,22,22,0.2987012987012987,0.6,0.9666017114443407,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
598,0,16,16,16,0.5333333333333333,0.8,0.8018634348688364,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ","preposterous , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . "
438,1,42,42,42,-0.0011614401858304297,0.6,0.6939189935860437,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an infectious exuberance that will engage anyone with a fugacious interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground kayoed of the refuse of adults . "
597,0,24,24,24,0.4855072463768116,0.8,0.7950570637313289,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ","visually rather stunning , but ultimately a handsome-reckon bore , the true creativity would have been to fell treasure planet entirely and totally reimagine it . "
408,0,22,22,22,0.12554112554112554,0.6,0.5706649819381674,"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ","thither are simply also many ideas floating around -- part farce , office sliding doors , break pop video -- and yet failing to exploit them . "
804,0,39,39,39,0.3468286099865047,0.6,0.883897620088457,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . "
